3.0,1.1161,2.7507,nan,nan,nan,0.9039200000000001,nan,nan,nan,nan,nan,nan,nan,-0.029166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9935299999999999,0.19284,nan,-0.63931,nan,-0.26392,nan,nan,nan,-0.5706600000000001,nan,nan,nan,nan,nan,nan,nan,nan,-0.53674,-0.54595,nan,nan,-0.54313,nan,nan,nan,nan,nan,nan,nan,nan,-0.6177,nan,-0.5899800000000001,nan,-0.60542,-0.6191,nan,-0.61049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.66492,nan,nan,-0.68497,-0.68079,nan,nan,nan,-0.7488199999999999,nan,-0.77632,-0.75236,nan
10.0,-0.68004,nan,nan,1.1257,nan,nan,nan,nan,nan,nan,3.2123,nan,nan,nan,nan,nan,nan,-0.45238999999999996,nan,nan,-1.041,nan,nan,nan,nan,nan,-0.020653,nan,nan,nan,0.10522000000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.16308,nan,nan,nan,nan,-0.18431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.17726,nan,nan,nan,-0.18182,nan,nan,nan,nan,-0.18249,-0.19984000000000002,nan,nan,nan,nan,nan,nan,-0.49967,-0.54415,nan,nan,-0.63812,nan,nan,nan,nan,nan,nan,nan,-0.65354,nan,nan,nan,nan
4.0,2.2319999999999998,nan,nan,nan,nan,nan,nan,nan,0.062662,nan,nan,nan,nan,0.39169,1.253,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.18479,nan,nan,nan,nan,nan,nan,nan,nan,0.072516,nan,nan,0.1908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.31813,nan,nan,nan,nan,-0.64708,nan,-0.4852,nan,-0.4578,nan,-0.5725899999999999,nan,nan,nan,nan,nan,nan,nan,-0.56179,nan,nan,-0.59046,nan,nan,-0.56458,nan,nan,nan,-0.63641,nan,nan,nan,-0.6474300000000001,nan,-0.6603100000000001,nan,nan,-0.6797,nan,nan,nan,nan,nan,-0.70798,nan,-0.72247,nan,-0.7379600000000001,nan,-0.74442,nan
10.0,2.7466,nan,nan,nan,nan,nan,2.3537,nan,nan,nan,nan,nan,1.4507,1.2743,nan,nan,0.7379100000000001,nan,nan,nan,nan,nan,-0.20854,-0.33251,nan,nan,nan,nan,nan,-0.79379,nan,nan,nan,-0.82562,nan,nan,nan,nan,nan,nan,nan,nan,-0.36236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09400599999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.40252,nan,-0.53859,-0.6043,nan,nan,-0.77946,nan,nan,nan,nan,nan,nan,-0.95742,nan,-0.93301,nan,nan,-0.83483,nan,-0.7339600000000001,-0.675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.0,-0.32831,nan,-0.39838,nan,nan,nan,nan,nan,nan,nan,-0.5283,nan,nan,nan,nan,nan,nan,nan,nan,-1.1424,nan,nan,0.31327,nan,nan,nan,nan,nan,nan,1.6766,nan,-0.57001,nan,-0.73051,nan,nan,nan,nan,nan,-0.20793000000000003,nan,nan,nan,nan,nan,nan,nan,nan,-0.22828,nan,nan,nan,nan,nan,-0.10559,nan,-0.18188,nan,-0.22778,-0.21871,nan,-0.18845,nan,-0.20259000000000002,nan,nan,nan,nan,nan,nan,-0.24405,-0.24566,nan,-0.25321,-0.25945,nan,nan,nan,-0.27779,-0.27737,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.30301,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.0,-0.2963,nan,nan,nan,1.8171,nan,2.7680000000000002,nan,nan,nan,nan,nan,nan,2.0542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.28,nan,nan,nan,nan,nan,nan,-0.6098600000000001,-0.5440699999999999,nan,nan,-0.35270999999999997,nan,-0.30801999999999996,nan,nan,nan,nan,nan,nan,-0.54178,-0.55397,nan,-0.53875,nan,-0.49004,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.48573999999999995,-0.49522,nan,-0.49793000000000004,nan,nan,nan,nan,-0.44661000000000006,-0.43835,nan,nan,-0.43441,nan,nan,nan,nan,nan,-0.47798999999999997,nan,nan,nan,-0.49146000000000006,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.0,0.72741,nan,nan,nan,nan,nan,3.6596,nan,2.7718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11699999999999999,nan,nan,nan,nan,nan,nan,-0.17259000000000002,nan,-0.068199,nan,-0.037584,nan,-0.11065,-0.16022999999999998,nan,nan,nan,nan,nan,nan,-0.13430999999999998,nan,nan,nan,nan,nan,nan,nan,-0.13444,nan,-0.14047,nan,-0.1676,nan,nan,nan,nan,-0.18654,-0.18191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.26527,nan,nan,-0.56706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.77849,nan,-0.81192,-0.82201,-0.8254799999999999,nan,nan,nan,-0.81388,-0.81547,nan,nan
9.0,-0.11750999999999999,nan,2.6007,nan,4.4197,nan,nan,2.2878,nan,nan,nan,nan,nan,0.6188600000000001,nan,0.8862899999999999,nan,nan,0.040212,nan,nan,0.16144,nan,nan,nan,nan,nan,nan,nan,nan,0.3053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.29588000000000003,nan,nan,nan,nan,nan,nan,-0.38389,-0.38599,-0.40174,-0.42302,nan,nan,nan,nan,nan,nan,-0.42588000000000004,-0.43468999999999997,nan,-0.46131000000000005,nan,nan,nan,nan,-0.49161000000000005,-0.4958,nan,-0.50898,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.51672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.61828,nan,-0.63121,nan,nan,nan,nan,nan
1.0,-0.060328999999999994,0.9235899999999999,nan,nan,nan,nan,nan,2.5525,nan,nan,2.4236,nan,nan,1.8606,nan,nan,nan,nan,nan,1.4951,nan,nan,nan,nan,-0.18016,nan,nan,nan,nan,nan,nan,nan,-0.42216000000000004,nan,nan,nan,nan,-0.49035,nan,nan,nan,nan,nan,nan,nan,nan,-0.5262600000000001,nan,nan,nan,nan,-0.5355,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.56093,nan,nan,nan,nan,nan,nan,nan,-0.52863,nan,-0.5781,nan,nan,nan,nan,nan,nan,-0.59234,-0.6089600000000001,nan,nan,nan,-0.6039399999999999,nan,nan,-0.54525,-0.55387,-0.58318,-0.60535,nan,nan,-0.6501,nan,-0.67766,nan,nan,nan,nan
10.0,0.28131,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.45316000000000006,nan,nan,nan,nan,nan,nan,-0.56407,nan,nan,nan,nan,0.080957,0.006722700000000001,nan,-0.24758000000000002,-0.37425,nan,nan,nan,nan,nan,nan,-0.26925,nan,-0.18394000000000002,nan,-0.21411,nan,nan,nan,nan,nan,nan,nan,-0.39216,nan,nan,nan,nan,-0.28235,nan,nan,-0.33435,nan,nan,nan,-0.38850999999999997,nan,nan,-0.36454000000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.36569,nan,nan,nan,nan,nan,nan,-0.3701,nan,nan,nan,nan,nan,nan,nan,-0.37487,-0.37565,nan,nan,-0.37656999999999996,nan,nan
