5.0,-1.1337,nan,nan,nan,-3.3124,nan,-1.3549,-1.0147,-0.79602,-0.2596,nan,nan,nan,nan,-0.07492,-0.009117499999999999,-0.19077,-0.11727,-0.13051,nan,nan,nan,nan,-0.14523,nan,nan,nan,nan,-0.15574000000000002,-0.22086999999999998,-0.24989,-0.223,-0.32687,nan,nan,-0.28264,nan,nan,0.074045,nan,-0.11675999999999999,nan,nan,nan,0.26423,nan,0.17724,nan,nan,nan,-0.060436000000000004,nan,nan,nan,nan,nan,0.14271,nan,0.14160999999999999,nan,0.26149,nan,nan,nan,0.23675,nan,nan,nan,0.4965,0.5906600000000001,nan,nan,0.42946000000000006,0.5953,0.6231899999999999,nan,nan,0.46506000000000003,nan,nan,nan,nan,0.55366,0.49266000000000004,0.47217,nan,nan,nan,0.66491,nan,1.0825,nan,nan,1.7772,nan,1.7867,nan,nan,nan,1.0148,nan,nan,nan,0.097138,nan,0.0051216000000000005,0.059247,nan,nan,nan,nan,nan,nan,-0.1103,nan,-0.036744,nan,0.33305999999999997,nan,1.1566,1.1294,1.3127,nan,nan,0.42541999999999996,nan,0.7652899999999999,0.22703,-1.1298,nan,nan,nan,-2.9417,-2.5571,-1.4879,nan,-0.73711,-0.11084000000000001,nan,nan
1.0,-0.11252000000000001,nan,nan,nan,-4.376,nan,nan,nan,nan,nan,nan,nan,nan,-0.3092,nan,nan,-0.35534,-0.36791,nan,nan,-0.47167,-0.41346000000000005,nan,-0.4493,-0.47142,nan,nan,-0.55247,nan,nan,nan,nan,-0.66068,nan,-0.76981,nan,-0.65368,nan,-0.5593,nan,-0.49322,-0.46305,nan,nan,-0.12505,-0.15394000000000002,nan,-0.065609,nan,0.061935000000000004,0.07119500000000001,nan,0.10312,nan,0.12868,nan,nan,0.19635,0.17937999999999998,nan,nan,nan,0.40604,nan,0.42407,0.48151000000000005,nan,nan,nan,nan,nan,0.60798,0.62063,nan,0.68475,nan,nan,0.5758,0.63813,nan,0.56908,0.46858,nan,0.46826999999999996,nan,nan,nan,0.36253,nan,nan,nan,nan,nan,0.27399999999999997,nan,nan,0.34256,nan,nan,nan,nan,1.2582,1.4338,1.7005,1.999,2.1253,1.9933,1.9322,1.7974,nan,nan,nan,nan,nan,nan,nan,-0.24374,nan,nan,-0.25649,nan,nan,nan,nan,nan,nan,-0.26642,-0.25682,-0.28869,nan,nan,nan,nan,0.79696,nan,nan,0.22808,0.12343,0.92529,nan
1.0,-1.1009,nan,nan,nan,-4.0224,nan,-1.5661,-0.99226,nan,nan,nan,nan,nan,nan,nan,0.25349,nan,nan,0.17804,nan,0.046794,nan,0.10654000000000001,nan,nan,nan,-0.045999,nan,-0.071078,nan,nan,-0.24927,nan,nan,nan,-0.34583,nan,nan,nan,nan,-0.20615999999999998,-0.22448,-0.048684,nan,nan,nan,nan,nan,nan,0.24443,0.27169,0.259,0.2692,0.12705999999999998,nan,0.25598000000000004,nan,nan,nan,0.19093,0.21051,nan,nan,nan,nan,0.348,nan,0.33197,0.35669,0.34993,0.43038000000000004,0.4675,nan,nan,nan,nan,0.46412,nan,nan,0.37983,0.34279,nan,nan,nan,nan,0.28499,nan,nan,0.14942,nan,nan,nan,nan,nan,0.28094,0.48994,nan,nan,1.0270000000000001,1.2024,nan,1.8084,2.1643,2.0707,1.9036,nan,nan,nan,nan,0.57802,nan,nan,-0.51588,nan,nan,-0.80332,nan,nan,-0.77475,-0.7334,-0.72139,-0.8321,-0.7119800000000001,nan,-0.75772,nan,-0.76699,-0.68816,-0.5199199999999999,nan,nan,nan,0.65688,nan,nan,nan,nan,0.77382,nan,nan
1.0,-0.56709,nan,nan,nan,-4.1874,nan,-1.7429,-1.4907,nan,nan,-0.2829,nan,-0.2873,-0.39949,nan,nan,-0.39904,nan,-0.33952,nan,-0.33725,nan,nan,-0.46316999999999997,nan,nan,nan,nan,nan,nan,nan,-0.47100000000000003,nan,-0.89861,nan,nan,nan,-0.58194,-0.53785,-0.5563899999999999,nan,-0.43625,nan,nan,-0.23935,-0.12024000000000001,nan,nan,nan,nan,nan,0.15808,nan,0.26129,nan,nan,0.26337,0.28720999999999997,nan,nan,nan,0.32106999999999997,0.45816999999999997,0.25192,nan,nan,nan,nan,0.41915,nan,0.53776,0.60321,0.47563,nan,nan,0.72954,nan,0.49843000000000004,nan,nan,nan,nan,nan,0.5975600000000001,nan,nan,nan,0.45757,nan,0.40791,nan,nan,nan,nan,nan,0.5877600000000001,nan,0.9172,nan,nan,1.6401,nan,nan,nan,2.0529,1.8905,1.7930000000000001,1.5648,1.2346,0.9003,0.55196,nan,nan,nan,nan,nan,nan,-0.32824000000000003,nan,nan,-0.45641000000000004,nan,nan,nan,nan,nan,nan,nan,-0.11742999999999999,nan,nan,nan,nan,0.31138000000000005,-0.021919,-0.71368,nan,0.3211,nan,-0.4218
1.0,0.49046999999999996,-1.9144,nan,nan,nan,-3.8811,-2.9933,nan,nan,-0.9656299999999999,nan,-0.10166,nan,nan,nan,nan,nan,-0.15693,nan,nan,nan,nan,nan,-0.14096,nan,-0.38255,-0.31194,nan,nan,nan,-0.5241100000000001,-0.53789,nan,nan,nan,nan,-0.63566,-0.6252300000000001,-0.54009,nan,-0.65395,nan,nan,nan,nan,nan,-0.072745,nan,-0.09216,0.067165,nan,nan,nan,nan,nan,nan,0.11016,0.11728,nan,0.14181,0.27149,0.24974000000000002,0.19760999999999998,0.24394000000000002,nan,0.30002,nan,nan,0.38971,nan,nan,nan,0.52504,0.5219699999999999,0.62395,0.54916,nan,0.62993,0.53957,nan,0.49785,nan,nan,nan,0.57395,nan,0.57263,nan,nan,nan,nan,0.37164,nan,nan,nan,nan,nan,nan,1.1356,1.217,1.5531,nan,2.0008,nan,1.8984,1.7209999999999999,1.5017,nan,1.0232,nan,nan,nan,nan,nan,nan,nan,-0.40254,nan,nan,nan,nan,-0.43978999999999996,nan,-0.39593,nan,-0.39179,-0.37631,-0.46107,nan,0.21300999999999998,nan,0.35081999999999997,nan,nan,nan,0.9520700000000001,0.99013,nan,nan,nan
1.0,0.80023,nan,nan,-3.9733,nan,nan,nan,nan,nan,nan,nan,nan,-0.49135,nan,-0.3393,nan,nan,-0.36305,-0.52568,nan,-0.57552,nan,nan,nan,-0.68281,nan,-0.8155899999999999,-0.8269,-0.78237,nan,-0.9996700000000001,nan,-1.0079,nan,-1.1226,nan,nan,-1.0634,nan,-0.98324,nan,nan,-0.58875,-0.51831,nan,nan,nan,nan,nan,-0.067592,nan,nan,nan,0.067225,0.13272,0.070241,nan,nan,0.10989000000000002,0.14886,nan,nan,0.27366,nan,nan,nan,0.38611,0.41908999999999996,nan,0.48895,nan,0.57387,nan,0.41167,0.44092,nan,nan,0.55896,0.60687,nan,nan,0.59929,0.64046,nan,nan,nan,nan,0.47229,nan,nan,nan,nan,0.44051999999999997,nan,0.3593,nan,nan,0.50512,0.6774899999999999,nan,nan,nan,1.3363,nan,1.7176,1.6965,nan,1.6741,1.5469,1.3317,nan,nan,0.52178,0.15485,nan,-0.203,nan,-0.21911999999999998,nan,-0.31921,-0.1986,-0.15162,-0.12959,-0.07493899999999999,nan,nan,-0.20883000000000002,nan,-0.10049,nan,nan,nan,nan,nan,nan,nan,0.9603,nan,1.6144,1.4215
1.0,-1.5077,-3.5746,-4.478,nan,nan,-2.1052,-1.4809999999999999,-1.3014,-0.49823999999999996,-0.28693,nan,nan,-0.31801999999999997,-0.18592,-0.26979000000000003,-0.32225,-0.30925,-0.3911,-0.30326,nan,nan,-0.42158,nan,nan,-0.52485,-0.46912,nan,-0.67904,nan,-0.84685,-0.76668,-0.73515,-0.78846,nan,nan,nan,nan,nan,-0.7550899999999999,-0.80992,-0.67942,-0.5834199999999999,nan,nan,-0.36063,nan,nan,nan,nan,nan,nan,nan,0.0067543,-0.082925,nan,nan,nan,nan,nan,nan,nan,0.085704,nan,0.088891,0.18567999999999998,nan,0.1832,0.28685,0.27956,nan,nan,nan,nan,0.4683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.31768,nan,0.361,0.24143,nan,nan,nan,0.47608,0.5320600000000001,0.79548,0.9451700000000001,nan,nan,nan,nan,1.9609,2.0424,1.9028,nan,nan,nan,nan,0.9284,0.64126,nan,nan,-0.13204000000000002,-0.16584000000000002,nan,-0.26602,nan,-0.13769,nan,nan,nan,nan,nan,nan,-0.10132000000000001,nan,nan,0.15488,0.6956600000000001,nan,1.0891,0.9833700000000001,1.0141,nan,nan,1.0071,1.635,1.4934,nan
1.0,-0.29716,nan,nan,-4.5897,nan,nan,nan,-1.2939,nan,nan,0.050751,nan,nan,nan,-0.06869199999999999,-0.14082999999999998,nan,-0.13427999999999998,nan,nan,nan,nan,-0.21755,nan,-0.33125,nan,nan,nan,nan,nan,nan,nan,nan,-0.53292,nan,nan,nan,nan,-0.58304,nan,-0.62085,nan,nan,-0.3247,nan,nan,0.011175,nan,0.084773,0.059936,nan,0.16221,0.12599000000000002,0.14363,0.07825900000000001,0.17852,nan,0.17504,nan,0.2997,0.24249,0.29717,nan,nan,nan,nan,nan,nan,0.41651000000000005,nan,nan,0.4166,nan,0.39678,nan,0.53501,0.59008,0.5858399999999999,nan,nan,0.45756,0.4627,nan,0.45014,0.37201,0.42851999999999996,nan,nan,nan,0.20672,0.37246,0.3946,nan,0.40425,nan,nan,0.81142,0.8895299999999999,nan,nan,1.6524,nan,nan,nan,nan,1.7273,nan,nan,nan,0.74592,nan,-0.12852,-0.39421999999999996,nan,-0.50648,nan,nan,-0.5453,-0.5061,nan,-0.4578,-0.49546,-0.45869,-0.33281,nan,nan,-0.33723000000000003,nan,nan,0.22032,nan,nan,0.6844100000000001,nan,nan,1.0535,nan,nan,nan,nan
1.0,0.44677,-1.5074,nan,-4.5075,-4.6042,nan,nan,-1.5977,-1.3624,nan,-0.17339000000000002,nan,-0.23079000000000002,nan,nan,-0.20508,nan,-0.20915999999999998,nan,nan,-0.25399,nan,nan,-0.46595,nan,nan,-0.44975,-0.56228,-0.53278,nan,-0.63659,-0.74955,-0.80678,-0.69629,-0.8552799999999999,nan,nan,-0.90846,nan,-0.8388399999999999,nan,nan,-0.48886999999999997,nan,nan,-0.22658000000000003,-0.20574,nan,-0.066372,nan,0.030632,nan,nan,nan,nan,nan,nan,nan,0.10804000000000001,nan,nan,nan,nan,nan,0.23410999999999998,nan,nan,nan,nan,0.32808000000000004,0.5122800000000001,nan,nan,0.65328,0.68093,nan,0.68048,0.6405,nan,nan,nan,0.62167,nan,nan,nan,0.50447,nan,0.45083999999999996,0.44836000000000004,0.38991,nan,nan,nan,0.47231000000000006,nan,0.7350899999999999,nan,nan,nan,1.2818,nan,nan,1.8828,nan,nan,nan,nan,1.1328,0.92835,nan,nan,-0.14470999999999998,nan,nan,nan,-0.29816,-0.25184,nan,nan,-0.30745,-0.33083,-0.43238999999999994,nan,nan,nan,-0.25256999999999996,nan,nan,nan,nan,1.0882,1.0013,nan,nan,nan,nan,nan,nan,nan,nan
1.0,0.087631,nan,-3.3045,nan,nan,-3.6118,nan,-1.5709,nan,-0.50079,-0.22518000000000002,-0.30883,-0.21473000000000003,-0.21450999999999998,nan,-0.26234,-0.21181999999999998,nan,-0.25995999999999997,nan,nan,-0.28715,nan,-0.30598000000000003,nan,-0.4023,nan,nan,nan,-0.59692,nan,nan,nan,nan,nan,nan,nan,-0.74455,nan,nan,nan,nan,nan,nan,-0.17932,nan,nan,nan,0.094493,nan,nan,0.045913999999999996,0.10952,0.16816,nan,0.1361,nan,0.089803,nan,0.19677,nan,0.23726,nan,nan,nan,nan,nan,0.39355,nan,0.58775,nan,nan,nan,0.60178,nan,nan,nan,0.6986399999999999,nan,nan,0.67183,0.57504,0.5292100000000001,nan,nan,nan,0.56362,nan,0.44695,nan,nan,nan,0.44738999999999995,0.27405999999999997,0.36461,0.40121999999999997,nan,nan,0.6420899999999999,0.78833,nan,nan,0.96416,1.0619,nan,1.1378,nan,0.68398,nan,0.50113,nan,0.46193999999999996,nan,nan,-0.14197,nan,nan,nan,nan,nan,-0.23429,nan,-0.14536,-0.21218,nan,nan,-0.17008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
