5.0,-1.1337,nan,nan,nan,-3.3124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.19077,nan,-0.13051,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.22086999999999998,-0.24989,-0.223,-0.32687,nan,nan,-0.28264,nan,nan,0.074045,nan,-0.11675999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.060436000000000004,nan,nan,nan,nan,nan,0.14271,nan,nan,nan,0.26149,nan,nan,nan,nan,nan,nan,nan,0.4965,0.5906600000000001,nan,nan,0.42946000000000006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.47217,nan,nan,nan,0.66491,nan,1.0825,nan,nan,1.7772,nan,1.7867,nan,nan,nan,1.0148,nan,nan,nan,nan,nan,0.0051216000000000005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1566,nan,1.3127,nan,nan,0.42541999999999996,nan,0.7652899999999999,nan,nan,nan,nan,nan,-2.9417,-2.5571,-1.4879,nan,-0.73711,-0.11084000000000001,nan,nan
1.0,-0.11252000000000001,nan,nan,nan,-4.376,nan,nan,nan,nan,nan,nan,nan,nan,-0.3092,nan,nan,nan,nan,nan,nan,-0.47167,-0.41346000000000005,nan,nan,-0.47142,nan,nan,nan,nan,nan,nan,nan,-0.66068,nan,-0.76981,nan,-0.65368,nan,-0.5593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.061935000000000004,0.07119500000000001,nan,0.10312,nan,nan,nan,nan,0.19635,0.17937999999999998,nan,nan,nan,nan,nan,nan,0.48151000000000005,nan,nan,nan,nan,nan,0.60798,0.62063,nan,nan,nan,nan,nan,nan,nan,nan,0.46858,nan,nan,nan,nan,nan,0.36253,nan,nan,nan,nan,nan,0.27399999999999997,nan,nan,nan,nan,nan,nan,nan,nan,1.4338,nan,nan,nan,nan,1.9322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.26642,-0.25682,-0.28869,nan,nan,nan,nan,0.79696,nan,nan,0.22808,nan,0.92529,nan
1.0,-1.1009,nan,nan,nan,-4.0224,nan,-1.5661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17804,nan,0.046794,nan,nan,nan,nan,nan,nan,nan,-0.071078,nan,nan,-0.24927,nan,nan,nan,nan,nan,nan,nan,nan,-0.20615999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2692,nan,nan,nan,nan,nan,nan,0.19093,nan,nan,nan,nan,nan,nan,nan,0.33197,0.35669,nan,nan,0.4675,nan,nan,nan,nan,nan,nan,nan,0.37983,nan,nan,nan,nan,nan,0.28499,nan,nan,0.14942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.8084,2.1643,2.0707,nan,nan,nan,nan,nan,nan,nan,nan,-0.51588,nan,nan,-0.80332,nan,nan,nan,-0.7334,nan,-0.8321,nan,nan,nan,nan,nan,nan,-0.5199199999999999,nan,nan,nan,nan,nan,nan,nan,nan,0.77382,nan,nan
1.0,-0.56709,nan,nan,nan,-4.1874,nan,nan,-1.4907,nan,nan,nan,nan,nan,nan,nan,nan,-0.39904,nan,-0.33952,nan,-0.33725,nan,nan,-0.46316999999999997,nan,nan,nan,nan,nan,nan,nan,-0.47100000000000003,nan,nan,nan,nan,nan,-0.58194,-0.53785,-0.5563899999999999,nan,nan,nan,nan,nan,-0.12024000000000001,nan,nan,nan,nan,nan,nan,nan,0.26129,nan,nan,0.26337,nan,nan,nan,nan,0.32106999999999997,0.45816999999999997,nan,nan,nan,nan,nan,nan,nan,nan,0.60321,nan,nan,nan,0.72954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.45757,nan,nan,nan,nan,nan,nan,nan,0.5877600000000001,nan,0.9172,nan,nan,nan,nan,nan,nan,nan,1.8905,nan,1.5648,nan,0.9003,0.55196,nan,nan,nan,nan,nan,nan,-0.32824000000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.31138000000000005,nan,nan,nan,0.3211,nan,-0.4218
1.0,0.49046999999999996,-1.9144,nan,nan,nan,-3.8811,-2.9933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.15693,nan,nan,nan,nan,nan,nan,nan,-0.38255,nan,nan,nan,nan,-0.5241100000000001,-0.53789,nan,nan,nan,nan,nan,-0.6252300000000001,nan,nan,-0.65395,nan,nan,nan,nan,nan,nan,nan,-0.09216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.14181,nan,nan,nan,0.24394000000000002,nan,nan,nan,nan,nan,nan,nan,nan,0.52504,0.5219699999999999,nan,nan,nan,nan,nan,nan,0.49785,nan,nan,nan,0.57395,nan,0.57263,nan,nan,nan,nan,0.37164,nan,nan,nan,nan,nan,nan,1.1356,1.217,1.5531,nan,nan,nan,1.8984,1.7209999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.40254,nan,nan,nan,nan,nan,nan,nan,nan,-0.39179,nan,nan,nan,0.21300999999999998,nan,0.35081999999999997,nan,nan,nan,0.9520700000000001,0.99013,nan,nan,nan
1.0,0.80023,nan,nan,-3.9733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.3393,nan,nan,-0.36305,-0.52568,nan,nan,nan,nan,nan,nan,nan,-0.8155899999999999,-0.8269,nan,nan,-0.9996700000000001,nan,-1.0079,nan,-1.1226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.067592,nan,nan,nan,nan,0.13272,nan,nan,nan,0.10989000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.48895,nan,nan,nan,0.41167,0.44092,nan,nan,nan,nan,nan,nan,0.59929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3593,nan,nan,0.50512,0.6774899999999999,nan,nan,nan,nan,nan,1.7176,1.6965,nan,nan,nan,nan,nan,nan,nan,0.15485,nan,nan,nan,nan,nan,-0.31921,nan,nan,nan,nan,nan,nan,-0.20883000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.6144,nan
1.0,-1.5077,nan,nan,nan,nan,nan,-1.4809999999999999,-1.3014,nan,nan,nan,nan,-0.31801999999999997,-0.18592,nan,nan,-0.30925,nan,-0.30326,nan,nan,-0.42158,nan,nan,nan,-0.46912,nan,nan,nan,-0.84685,nan,-0.73515,-0.78846,nan,nan,nan,nan,nan,-0.7550899999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1832,0.28685,nan,nan,nan,nan,nan,0.4683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.361,0.24143,nan,nan,nan,nan,0.5320600000000001,0.79548,0.9451700000000001,nan,nan,nan,nan,nan,nan,1.9028,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.26602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6956600000000001,nan,1.0891,0.9833700000000001,1.0141,nan,nan,1.0071,1.635,nan,nan
1.0,-0.29716,nan,nan,-4.5897,nan,nan,nan,nan,nan,nan,0.050751,nan,nan,nan,-0.06869199999999999,-0.14082999999999998,nan,nan,nan,nan,nan,nan,nan,nan,-0.33125,nan,nan,nan,nan,nan,nan,nan,nan,-0.53292,nan,nan,nan,nan,-0.58304,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.084773,0.059936,nan,0.16221,nan,0.14363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4166,nan,nan,nan,nan,0.59008,nan,nan,nan,nan,0.4627,nan,nan,nan,0.42851999999999996,nan,nan,nan,nan,nan,nan,nan,0.40425,nan,nan,0.81142,nan,nan,nan,1.6524,nan,nan,nan,nan,1.7273,nan,nan,nan,0.74592,nan,-0.12852,-0.39421999999999996,nan,-0.50648,nan,nan,-0.5453,-0.5061,nan,-0.4578,nan,nan,-0.33281,nan,nan,-0.33723000000000003,nan,nan,nan,nan,nan,nan,nan,nan,1.0535,nan,nan,nan,nan
1.0,0.44677,-1.5074,nan,-4.5075,-4.6042,nan,nan,nan,nan,nan,-0.17339000000000002,nan,-0.23079000000000002,nan,nan,-0.20508,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.44975,-0.56228,nan,nan,-0.63659,-0.74955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.48886999999999997,nan,nan,nan,-0.20574,nan,-0.066372,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10804000000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32808000000000004,nan,nan,nan,0.65328,nan,nan,0.68048,nan,nan,nan,nan,0.62167,nan,nan,nan,0.50447,nan,nan,nan,0.38991,nan,nan,nan,nan,nan,0.7350899999999999,nan,nan,nan,1.2818,nan,nan,nan,nan,nan,nan,nan,1.1328,nan,nan,nan,-0.14470999999999998,nan,nan,nan,-0.29816,-0.25184,nan,nan,-0.30745,-0.33083,-0.43238999999999994,nan,nan,nan,-0.25256999999999996,nan,nan,nan,nan,nan,1.0013,nan,nan,nan,nan,nan,nan,nan,nan
1.0,0.087631,nan,nan,nan,nan,nan,nan,nan,nan,-0.50079,-0.22518000000000002,-0.30883,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.28715,nan,-0.30598000000000003,nan,-0.4023,nan,nan,nan,-0.59692,nan,nan,nan,nan,nan,nan,nan,-0.74455,nan,nan,nan,nan,nan,nan,-0.17932,nan,nan,nan,0.094493,nan,nan,nan,0.10952,nan,nan,0.1361,nan,0.089803,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.39355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5292100000000001,nan,nan,nan,0.56362,nan,0.44695,nan,nan,nan,0.44738999999999995,nan,nan,nan,nan,nan,nan,0.78833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.14536,-0.21218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
