1.0,-0.9933200000000001,nan,nan,nan,nan,nan,-1.3257,nan,-1.248,nan,nan,nan,-1.1232,-0.74056,-1.1127,-1.3592,-0.9651299999999999,-1.101,nan,nan,nan,nan,nan,-1.1915,-0.8167399999999999,nan,nan,-1.4472,nan,nan,nan,nan,nan,nan,1.1672,0.9155,0.5294800000000001,nan,nan,nan,0.9202100000000001,0.62249,nan,0.83031,nan,0.89459,1.0507,nan,nan,nan,0.53001,nan,nan,1.2227,nan,nan,nan,nan,nan,nan,0.8285100000000001,1.0977,1.0065,0.81695,0.54727,nan,nan,0.6385,nan,nan,0.64572,nan,1.0223,nan,1.0128,1.4104,nan,0.69655,nan,nan,nan,1.1401,nan,1.3298,nan,0.55294,1.1342,1.2679,nan,1.1141,nan,1.167,nan,nan,0.68733,nan,1.5531,nan,nan,nan,nan,-1.2045,-1.1298,-1.0605,nan,nan,nan,-0.7978,nan,-0.6895,nan,-0.89081,nan,-0.84529,-1.0201,nan,nan,nan,-0.8592299999999999,-1.0586,nan,-1.2548,-0.48167,nan,-1.2254,-1.1709,nan,nan
1.0,-0.46428,nan,-0.8428399999999999,-0.8659,-0.9364,nan,nan,-1.258,-1.2504,nan,nan,-0.98449,nan,nan,-1.0489,-0.36539,-0.6914,-0.98055,nan,-0.8870899999999999,-1.1099,-0.76872,nan,-0.847,-1.3277,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9102899999999999,nan,1.4938,1.3193,nan,nan,nan,nan,1.2301,nan,nan,nan,0.7813100000000001,nan,nan,nan,nan,nan,nan,nan,1.1545,nan,0.15119000000000002,1.0203,1.2573,1.0071,nan,nan,nan,nan,1.5393,1.1156,1.8914,nan,nan,1.5149,nan,0.8102600000000001,nan,0.70939,nan,1.3124,0.5916100000000001,0.83193,nan,0.96496,0.9259200000000001,1.2361,nan,0.9347,nan,-1.6066,-0.59478,nan,nan,-0.6485,-0.65649,nan,-0.11505,nan,-0.54118,-0.70009,nan,nan,nan,-0.82499,-0.38078,nan,-0.60136,nan,-1.2990000000000002,nan,nan,nan,nan,nan,nan,nan,-1.0469,-0.9146700000000001,nan,nan,nan,nan,nan,-1.0837,-1.018,-0.9160299999999999,nan,nan,nan,-0.63871,-0.9636600000000001,-1.2452
1.0,-0.89697,-0.6856899999999999,-1.3514,-1.4587,nan,nan,nan,-0.8316,nan,nan,nan,-1.1392,nan,-1.5487,-0.92416,nan,0.77661,1.1007,1.1898,nan,nan,nan,nan,0.88679,nan,nan,nan,nan,0.8583299999999999,nan,nan,-0.12183,nan,0.8942700000000001,nan,nan,nan,nan,0.8799,nan,nan,nan,nan,nan,1.0003,nan,nan,nan,nan,nan,nan,nan,0.91058,nan,nan,nan,0.57201,nan,nan,nan,0.49756000000000006,nan,nan,0.66114,nan,nan,nan,0.74051,nan,nan,nan,0.52286,nan,nan,0.53487,nan,0.6733,0.51512,0.73101,nan,nan,0.73782,nan,nan,nan,nan,0.81072,nan,nan,1.0508,0.261,nan,nan,nan,-1.4380000000000002,nan,-1.2867,nan,nan,-0.7851100000000001,-0.96095,-1.1874,nan,-1.6043,nan,-1.6755,-1.3659999999999999,-0.7595,nan,nan,nan,-0.79459,nan,nan,-1.5819,nan,-1.0814,nan,-1.0626,-1.5687,nan,-1.1552,-0.9958600000000001,nan,nan,nan,-1.2590000000000001,-1.3925
1.0,-0.4647,nan,-0.032023,-0.63505,nan,nan,nan,-0.93104,nan,nan,-0.39726999999999996,nan,nan,nan,-0.46238999999999997,-1.1762,nan,nan,nan,nan,nan,-0.54779,-0.9908399999999999,nan,-0.7200300000000001,nan,nan,nan,1.4454,nan,nan,1.694,nan,1.4028,nan,nan,1.5377,nan,1.0162,nan,1.5328,1.0458,nan,nan,nan,nan,nan,1.2474,nan,nan,1.0745,nan,nan,nan,nan,nan,nan,1.2914,nan,nan,nan,nan,nan,1.7117,nan,nan,nan,nan,nan,nan,-0.7841100000000001,-1.0457,-0.9126,nan,-0.51337,nan,-0.6251,-1.0947,nan,nan,nan,nan,nan,-0.95373,-1.0168,-0.64376,-0.18259,nan,nan,-0.83567,nan,nan,nan,nan,-0.573,-1.3124,-0.76435,nan,-0.66551,-1.1347,nan,nan,-0.52347,nan,-0.64956,nan,nan,nan,nan,nan,nan,-1.0671,-0.27534000000000003,nan,nan,-0.6473,nan,-1.5556,-0.28672,-0.6371600000000001,-0.15525999999999998,nan,nan,-0.7662399999999999,nan,-0.28449,nan,nan
3.0,-0.18719,nan,nan,nan,nan,-0.96752,nan,nan,-0.8350700000000001,nan,nan,nan,nan,nan,0.064062,nan,nan,nan,-1.0936,-0.6079,nan,nan,nan,nan,2.3958,nan,1.9772,nan,nan,nan,2.4283,nan,1.8967,1.5432,1.4446,nan,1.9957,1.2825,nan,nan,1.1706,nan,0.7711,nan,nan,0.9662200000000001,nan,1.3243,nan,nan,nan,0.71686,0.064235,nan,0.42936,nan,nan,nan,nan,-0.15578,nan,nan,nan,0.06861,0.062064,nan,-0.15782000000000002,-0.87531,-0.66775,nan,-0.6438,-0.22634,nan,nan,nan,-0.69675,-0.12882000000000002,nan,-0.62352,nan,-0.60175,-0.80802,nan,nan,0.25401999999999997,nan,nan,0.31496999999999997,-0.64039,nan,-1.061,-0.11450999999999999,nan,nan,nan,-0.53973,nan,nan,-0.031282,-0.29194000000000003,-0.33121,-0.8453,-0.32300999999999996,nan,nan,nan,-1.1036,nan,nan,-0.1165,-0.30164,0.6845399999999999,-0.86974,-0.23256999999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.39399,-0.5878899999999999,-0.60823,-0.63646,nan
2.0,-1.136,nan,nan,nan,-0.25172,-1.4876,nan,nan,-1.0464,nan,-1.0314,nan,-0.6504800000000001,-1.6196,nan,nan,nan,nan,-1.2003,nan,nan,nan,nan,nan,nan,-1.3315,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.43538000000000004,0.1262,nan,-1.4541,nan,nan,nan,-1.1441,-1.0339,-0.45586000000000004,-0.53545,-0.13348,nan,0.051698,nan,nan,0.45186000000000004,nan,-1.2433,nan,nan,0.36116,0.035405,nan,nan,0.18158,-0.38118,-0.038682999999999995,nan,-0.32397,0.028543000000000002,-0.11025,-0.09085399999999999,nan,0.29367,0.76986,0.4619,0.25674,1.1647,0.6177199999999999,nan,nan,nan,0.75111,1.0555,nan,0.41398,nan,0.30307,nan,nan,1.0238,nan,0.62767,0.80484,1.2576,0.27824,nan,0.9481700000000001,nan,nan,0.86803,nan,1.1699,2.1533,nan,nan,1.3132,1.7218,nan,1.6833,1.6205,nan,nan,nan,nan,nan,1.0259,nan,1.5197,1.5488,nan,-1.5965,-1.1829,nan,-1.6114,-1.0643,-0.9707399999999999,-0.8272799999999999,nan,-1.2702,-1.7428,-0.92594
2.0,-0.56871,nan,nan,nan,-0.48307,nan,nan,-0.030007,nan,-0.51445,nan,nan,-1.074,nan,nan,nan,nan,nan,-1.2541,nan,0.10926,nan,0.29849000000000003,nan,0.10603,-0.32394,-0.8826299999999999,nan,-0.47673000000000004,0.30926,nan,-0.047918,nan,nan,1.4838,0.47107,-0.22834000000000002,nan,0.85075,nan,0.6741,0.43814,1.3025,nan,1.084,0.52908,1.0052,1.2504,1.8794,nan,nan,nan,1.7077,nan,nan,1.9589,2.5223,nan,1.9575,nan,1.9882,nan,nan,nan,nan,nan,-0.5001800000000001,nan,nan,nan,-0.086866,-1.2128,0.052023,0.28846,nan,nan,nan,nan,0.127,nan,nan,nan,-1.1541,-0.55469,-1.4168,nan,nan,nan,nan,nan,nan,nan,nan,-1.4478,nan,nan,-0.66598,0.17587,-1.0742,-1.1358,-0.8513299999999999,nan,nan,nan,-0.36930999999999997,nan,nan,nan,nan,-0.44592,nan,0.0055313,nan,nan,-0.53923,nan,0.029042000000000002,nan,nan,0.51837,-0.22855999999999999,-0.56529,-0.643,nan,-0.10109,-0.23395,-0.61983,-0.083062
1.0,-0.9658399999999999,-1.6446,-1.8059,nan,nan,-1.1157,nan,-0.9187700000000001,-1.2347,nan,nan,nan,-1.528,-0.079233,-1.7741,nan,nan,nan,-0.5855,0.65618,nan,nan,nan,0.96544,0.6541,1.1691,1.2846,nan,0.7380800000000001,0.27179000000000003,nan,nan,nan,0.7691399999999999,nan,nan,nan,0.37206,0.9889100000000001,nan,nan,0.60515,0.99367,0.93322,nan,nan,nan,nan,nan,0.5128,nan,0.51405,nan,nan,1.037,1.1578,nan,nan,0.67893,nan,nan,1.0101,nan,nan,nan,0.72706,nan,nan,nan,nan,0.8664200000000001,nan,0.70404,nan,nan,nan,nan,0.7199800000000001,nan,nan,nan,1.105,0.69508,1.2434,nan,0.9082100000000001,nan,nan,nan,nan,-1.3857,-1.1629,nan,nan,-0.7527,-1.3356,-0.5684899999999999,nan,-0.8153,nan,nan,-1.4365,nan,-0.8917799999999999,nan,-0.98051,nan,nan,nan,nan,nan,nan,-0.5081899999999999,-0.8932100000000001,nan,-0.83926,nan,-0.7709999999999999,-1.0725,nan,nan,nan,nan,nan,-1.1336,nan,-1.1652,-0.6859
3.0,-0.2643,nan,nan,nan,-0.48858999999999997,nan,nan,nan,nan,nan,-1.2734,-0.54357,-0.71343,nan,nan,1.9816,nan,nan,2.4379,1.4257,1.673,nan,nan,1.6708,nan,nan,1.6355,nan,nan,nan,nan,nan,nan,1.9561,nan,nan,nan,0.59614,nan,nan,1.6681,1.4892,0.57277,nan,nan,0.3389,0.5284399999999999,-0.61852,0.14135999999999999,nan,0.42539,0.24802,nan,nan,nan,-0.47655,0.62905,nan,nan,nan,nan,nan,nan,-0.77281,nan,0.15549000000000002,nan,nan,nan,nan,nan,0.37751,-1.3355,nan,nan,nan,nan,nan,-0.55675,nan,nan,nan,nan,-0.27058000000000004,nan,nan,-0.5234,-0.54269,-0.72565,nan,-0.58309,nan,nan,nan,-0.53204,nan,nan,-0.25208,-0.0018637,-1.1735,-0.084337,nan,-0.26426,-0.5509,nan,nan,-0.9187200000000001,nan,nan,nan,-1.3834,-0.2262,0.19321,nan,nan,-0.77053,-0.8282200000000001,-0.83609,-1.1661,nan,nan,nan,-0.58787,-0.7699199999999999,nan,nan,-1.0395,nan
2.0,-0.80372,nan,-1.2993,nan,nan,nan,-1.1732,nan,-0.77932,nan,-0.9398700000000001,-0.31624,nan,nan,-0.88175,-0.52386,nan,nan,nan,-0.53755,nan,-0.9928100000000001,nan,nan,-0.9289299999999999,-0.9854299999999999,nan,-1.1213,-0.5916399999999999,-0.5761,-0.34305,nan,-0.63898,nan,nan,0.14287,nan,nan,nan,0.62108,0.31206,-0.6400899999999999,nan,-0.37004000000000004,nan,-0.33374000000000004,nan,0.1924,nan,0.8072199999999999,nan,nan,nan,nan,nan,nan,nan,nan,1.462,nan,0.76025,0.89615,1.0449,1.5226,nan,nan,nan,nan,1.2334,0.93537,nan,1.6569,1.4806,nan,1.6881,1.3161,nan,nan,1.6961,nan,nan,nan,nan,1.5077,1.5742,nan,nan,nan,nan,nan,nan,1.5746,nan,-0.39215,-0.62551,nan,-0.60842,-0.7652,nan,-1.0459,nan,nan,nan,nan,-0.55862,-0.6519,nan,nan,nan,-1.0075,nan,-0.6268100000000001,nan,-0.27488,nan,nan,-1.1266,nan,-1.8488,nan,nan,nan,nan,-0.60619,-0.86444,-0.70619,-1.3887,-0.65071
