0.0,-0.3487,-0.29386999999999996,-0.14285,0.099887,0.17156,nan,0.5058199999999999,nan,nan,1.2093,nan,nan,1.4909,nan,nan,nan,0.95747,0.78856,nan,nan,0.031973,nan,nan,nan,-0.2848,nan,nan,nan,0.5797,nan,nan,nan,nan,nan,nan,nan,nan,1.3436,1.3630000000000002,nan,nan,nan,nan,nan,0.8273,nan,0.31922,nan,nan,-0.33923000000000003,-1.1141,-1.1141,nan,nan,-1.1141,-1.1141,nan,-1.1141,nan,-1.1141,-1.1141,nan,nan,nan,nan,-1.1141,nan,nan,nan,nan,nan,nan,-1.1141,nan,nan,nan,nan,-1.1141,nan,-1.1141
1.0,-0.88425,nan,nan,nan,nan,nan,0.51262,0.6257199999999999,nan,nan,nan,1.2672,nan,1.4845,nan,nan,1.0053,0.8173600000000001,nan,nan,0.14581,nan,nan,nan,nan,nan,nan,-0.57744,nan,nan,0.41036999999999996,nan,1.1348,1.5046,1.6696,1.6999,nan,nan,nan,nan,nan,1.7647,nan,nan,0.76139,nan,nan,nan,-0.51671,-0.81834,-0.080823,-0.27898,nan,nan,-0.9227299999999999,nan,-1.3737,nan,nan,nan,-1.102,-0.86298,-0.53403,nan,nan,nan,nan,-0.60653,nan,-1.0497,nan,-1.4977,nan,-1.4749,-1.2418,nan,nan,nan,nan,nan
0.0,-0.7853899999999999,nan,-0.46708,nan,nan,nan,nan,0.8588,nan,1.1285,1.2705,nan,1.3791,nan,nan,nan,0.87508,nan,0.33548,nan,-0.31246999999999997,-0.547,-0.54965,nan,-0.8218700000000001,nan,-0.44516000000000006,nan,0.14019,nan,nan,nan,nan,1.594,nan,nan,nan,nan,1.3222,1.3999,nan,nan,nan,nan,0.87071,0.54515,0.19405,-0.15900999999999998,-0.48175,nan,nan,nan,nan,nan,nan,nan,-0.71582,-0.99518,-1.1898,nan,-1.2156,nan,nan,nan,nan,-1.2062,nan,nan,-1.1078,nan,nan,-1.4006,nan,nan,nan,nan,nan,nan,-0.4947,nan
1.0,-0.97236,nan,-0.56142,nan,nan,nan,0.48053999999999997,nan,nan,nan,nan,1.3496,nan,1.2596,nan,0.94204,nan,nan,nan,nan,-0.27578,nan,nan,nan,nan,-0.49296999999999996,nan,nan,0.38549,0.75265,nan,nan,nan,nan,nan,1.5014,nan,nan,nan,1.4316,nan,1.4057,nan,nan,0.7470899999999999,nan,0.011063,-0.3613,-0.67125,-0.93063,nan,-0.23434000000000002,-0.38355,-0.6499199999999999,-0.8491799999999999,nan,nan,nan,nan,nan,-1.1739,nan,nan,-0.5071899999999999,-0.23038000000000003,-0.2963,nan,nan,-0.83124,nan,nan,nan,-1.6405,-1.4586,-1.1852,nan,nan,nan,-0.3268,nan
0.0,-0.68252,-0.54138,nan,nan,nan,0.5203399999999999,nan,nan,nan,nan,1.4429,1.4183,nan,1.3998,nan,nan,nan,0.54966,0.38456,nan,nan,nan,nan,nan,-0.8247899999999999,nan,-0.5946600000000001,nan,nan,0.29721,nan,nan,1.3115,nan,1.4929,nan,nan,1.4505,nan,nan,nan,1.6130000000000002,1.4305,1.1938,nan,0.507,nan,nan,nan,nan,nan,-0.67873,nan,nan,nan,-1.0119,nan,nan,-1.6088,-1.5065,-1.2781,nan,nan,-0.71297,-0.43278,nan,nan,-0.55432,nan,nan,nan,nan,-1.4938,-1.494,-1.3753,nan,nan,-0.79914,-0.59601,-0.55997
1.0,-0.9423799999999999,nan,nan,-0.33439,nan,0.29782,nan,nan,nan,nan,nan,1.4228,nan,nan,1.1883,1.0692,nan,nan,nan,0.23421,nan,nan,nan,-0.7740100000000001,-0.9260200000000001,-0.8285399999999999,-0.6215,nan,-0.03858,0.31749,nan,nan,nan,1.4299,1.4595,nan,nan,1.4176,1.4593,1.551,nan,nan,nan,1.0514,nan,nan,nan,-0.22688000000000003,-0.5566800000000001,nan,nan,nan,-0.26593,-0.58736,nan,-1.1651,nan,-1.6422,-1.7312,-1.494,nan,-0.93076,nan,-0.44267,-0.18888,nan,-0.22930999999999999,nan,-0.72367,nan,nan,nan,-1.4889,nan,-1.5026,-1.2803,-0.99745,-0.6402899999999999,nan,nan
1.0,-0.7094699999999999,nan,-0.39739,nan,nan,0.33351,nan,0.83135,1.0606,1.1520000000000001,nan,1.3166,nan,1.2847,nan,1.1255,nan,nan,0.60093,nan,nan,nan,nan,nan,nan,nan,nan,-0.17874,nan,nan,nan,1.1453,1.3394,nan,nan,1.3088,nan,1.3355,1.5019999999999998,nan,1.5405,nan,nan,nan,0.67084,0.30179,-0.034592000000000005,nan,nan,-0.77423,nan,nan,nan,-0.094645,-0.45908999999999994,-0.71714,nan,-1.2691,nan,nan,nan,nan,nan,nan,-0.7649100000000001,nan,-0.22041999999999998,nan,-0.32326,-0.54445,nan,-1.1835,nan,nan,nan,nan,nan,-1.0014,nan,nan
0.0,-1.0315,-0.82375,nan,-0.2783,nan,0.12721,0.18315,0.62054,nan,nan,nan,1.7269,nan,nan,nan,nan,1.1984,nan,0.91125,0.69857,0.51972,nan,-0.11784000000000001,nan,nan,-1.1059,nan,-0.88515,nan,-0.5161100000000001,nan,-0.078722,0.27389,0.62641,nan,1.3315,1.3984,1.4484,nan,nan,nan,1.5168,1.4913,nan,0.73866,0.33666999999999997,nan,nan,nan,nan,0.11362,0.073236,-0.045181,-0.34167,-0.63502,-0.9238299999999999,nan,-1.4637,-1.645,-1.416,nan,nan,nan,-0.41872,nan,nan,nan,nan,nan,nan,-1.0801,nan,nan,nan,nan,nan,-0.88625,-0.5831,-0.31839,nan
1.0,-0.80961,nan,nan,nan,nan,0.42301000000000005,0.7851100000000001,nan,nan,1.2341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.6081,nan,-0.80804,nan,-0.65781,-0.4036,nan,0.20947,nan,nan,nan,1.4011,nan,nan,1.1928,nan,1.318,nan,nan,1.4149,nan,1.5632,nan,nan,nan,nan,-0.12847999999999998,nan,-0.71385,nan,-0.12268,nan,-0.59304,-0.89325,nan,-1.6195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6607,nan,nan,-1.0366,nan,-0.30914
0.0,-0.87775,nan,nan,nan,0.05368099999999999,0.41577,nan,nan,0.9924700000000001,1.1486,nan,nan,1.1971,nan,0.90627,nan,0.5605899999999999,0.45396000000000003,nan,nan,nan,nan,-0.73252,nan,-0.69938,-0.45735,nan,0.20967,nan,nan,nan,nan,1.6575,1.4223,1.1420000000000001,nan,1.045,nan,1.5130000000000001,1.3696,nan,nan,1.6799,1.344,0.92963,0.5633699999999999,nan,nan,-0.48457,nan,nan,nan,nan,nan,nan,nan,nan,-1.7648,nan,-1.4279,nan,nan,-0.64899,nan,-0.006067100000000001,nan,nan,nan,-1.0355,nan,-1.5925,nan,-1.7087,nan,nan,nan,nan,nan,nan,nan
