4.0,-0.8414200000000001,nan,-0.55283,-0.25236,nan,0.30978,nan,nan,nan,1.3606,1.5135,nan,nan,nan,nan,nan,nan,0.5372399999999999,0.25916,0.0031474,nan,-0.5341100000000001,-0.72236,-0.7972,-0.72282,nan,nan,-0.010092,nan,nan,0.9102399999999999,nan,1.5019,1.7215,nan,1.5130000000000001,nan,nan,1.7266,nan,1.6404,1.3705,nan,0.81722,0.52557,nan,nan,-0.30718,nan,-0.73615,-0.5503899999999999,nan,nan,-0.88292,nan,nan,nan,-1.1395,-1.1332,-1.0839,-1.0095,nan,-0.8196700000000001,-0.8391,-0.8432,-0.76435,nan,nan,-0.8366600000000001,-0.9661299999999999,-1.0693,-1.1614,nan,-1.2036,-1.1666,nan,nan,-0.81743,-0.67327,-0.57996
8.0,-0.65757,-0.57131,-0.34851,-0.09791799999999999,nan,nan,nan,0.9456399999999999,1.1752,1.4173,nan,1.4280000000000002,1.4921,1.4454,1.2775,1.0398,0.86044,nan,0.40595,0.1691,-0.09855900000000001,nan,nan,-0.6571899999999999,-0.56471,nan,-0.09965800000000001,0.16077,0.39713000000000004,0.6453399999999999,nan,1.0817,1.3108,1.5517,nan,1.5583,1.4545,nan,1.5447,nan,nan,1.3102,nan,0.8438899999999999,nan,nan,nan,-0.11588,-0.34597,nan,-1.026,-1.026,-1.026,-1.026,-1.026,nan,nan,-1.026,-1.026,-1.026,-1.026,nan,nan,nan,nan,-1.026,-1.026,-1.026,-1.026,-1.026,nan,-1.026,nan,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026
8.0,-0.60677,nan,nan,nan,0.18195999999999998,nan,0.6832699999999999,nan,1.1069,nan,nan,nan,1.452,1.4691,1.5502,nan,1.1453,nan,0.70795,0.4641,0.19848,nan,-0.34547,nan,-0.6310899999999999,nan,nan,-0.065774,0.18877,0.42458,0.66061,nan,1.0943,nan,nan,1.5452,nan,1.3967,1.4162,1.4967,nan,1.3061,1.0656,0.82306,nan,0.34519,0.11419000000000001,-0.107,-0.32811,-0.5332600000000001,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,nan,-1.0379,nan,nan,-1.0379,-1.0379,-1.0379,nan,-1.0379,-1.0379,nan,nan,-1.0379,-1.0379,-1.0379,nan,-1.0379,-1.0379,-1.0379,nan,nan,-1.0379,nan,nan
5.0,-0.82578,-0.81114,-0.61747,nan,nan,0.27457,nan,nan,nan,1.4973,nan,nan,1.4816,1.5669,nan,1.1559,0.8315799999999999,0.57723,nan,-0.027293,-0.32263000000000003,nan,-0.74592,-0.8474,nan,-0.63435,-0.36956,-0.094597,nan,0.51418,0.8238200000000001,nan,1.4203,1.6178,nan,nan,nan,nan,1.5866,nan,1.6675,nan,1.1104,0.8259200000000001,nan,0.22486,-0.066187,-0.36446,nan,nan,-0.63372,-0.70463,-0.81712,-0.99521,-1.1368,nan,nan,-1.1718,nan,nan,nan,nan,-0.78682,-0.68125,nan,nan,nan,-0.71115,nan,-0.9980399999999999,-1.1242,-1.2561,nan,-1.2246,-1.0618,nan,-0.74602,-0.61426,-0.501,-0.55
8.0,-0.6038399999999999,-0.51371,-0.31538,nan,nan,0.45668000000000003,nan,0.94471,1.1869,1.4323,1.4709,1.4291,nan,1.4537,1.3177,1.0761,nan,0.67195,0.42344,nan,nan,-0.26939,nan,nan,-0.58409,-0.42531,-0.19956,nan,nan,0.53796,0.7861199999999999,1.0094,1.2392,1.5031,nan,nan,nan,1.4317,1.4811,1.5747,nan,1.3613,1.107,0.87789,nan,0.38787,0.13935999999999998,-0.093822,-0.3359,nan,nan,-1.0313,-1.0313,nan,-1.0313,-1.0313,-1.0313,nan,-1.0313,-1.0313,-1.0313,nan,-1.0313,-1.0313,nan,-1.0313,nan,-1.0313,nan,nan,-1.0313,-1.0313,nan,-1.0313,nan,nan,-1.0313,nan,nan,nan
8.0,-0.58582,nan,nan,nan,0.14110999999999999,0.3981,0.6399100000000001,nan,nan,nan,nan,1.4758,1.5162,1.5646,1.3786,1.2089,0.97482,0.75732,0.52618,0.27678,0.01402,-0.23592,nan,-0.61958,-0.60453,-0.43355,-0.2159,0.01995,nan,nan,0.72554,0.9645,1.2037,1.4274,1.5721,1.6095,1.5033,1.4414,nan,1.5386,1.5323,1.3023,nan,0.87746,0.6431100000000001,nan,0.1685,-0.079669,-0.30923,-0.49318,-1.0332,-1.0332,-1.0332,-1.0332,nan,-1.0332,-1.0332,-1.0332,-1.0332,-1.0332,nan,nan,-1.0332,nan,-1.0332,nan,-1.0332,nan,-1.0332,nan,-1.0332,-1.0332,nan,nan,-1.0332,-1.0332,-1.0332,nan,-1.0332,nan
8.0,-0.57411,-0.49085,nan,-0.08656,0.18662,nan,nan,0.9276200000000001,nan,nan,1.5741,nan,nan,nan,nan,1.4772,1.3165,nan,0.8689100000000001,0.6681,nan,0.15736,nan,-0.36159,nan,nan,nan,-0.28641,-0.048916,0.19261,0.45127,nan,nan,1.1962,1.4311,nan,1.4162,1.3073,1.2945,nan,nan,nan,1.1627,nan,0.6761699999999999,0.42008,0.17732,-0.077204,-0.32261999999999996,-0.50046,-1.0464,-1.0464,-1.0464,-1.0464,nan,nan,-1.0464,-1.0464,nan,nan,-1.0464,-1.0464,nan,nan,-1.0464,-1.0464,nan,nan,-1.0464,nan,-1.0464,-1.0464,-1.0464,-1.0464,-1.0464,nan,-1.0464,-1.0464,-1.0464,-1.0464
8.0,-0.58572,-0.51085,nan,-0.08894400000000001,nan,0.45019,nan,0.95799,nan,nan,1.4757,1.4528,nan,1.4899,nan,1.1852,0.98941,nan,0.53566,0.28059,nan,-0.21814,nan,-0.5837,-0.5794600000000001,-0.40326,-0.17857,0.059934,nan,0.5416,nan,1.0346,nan,nan,1.5978,1.5351,1.4151,1.3994,1.5304,1.5302,1.5294,1.3083,1.0536,nan,0.57785,nan,nan,-0.12382,nan,nan,nan,-1.0385,nan,-1.0385,nan,-1.0385,-1.0385,-1.0385,nan,nan,-1.0385,-1.0385,-1.0385,-1.0385,nan,nan,-1.0385,nan,nan,-1.0385,nan,-1.0385,-1.0385,nan,nan,nan,-1.0385,-1.0385,nan,-1.0385
7.0,-0.9286200000000001,nan,nan,-0.32606,nan,nan,0.63568,0.9414899999999999,nan,nan,nan,1.5929,1.6421,nan,1.3597,1.1442,0.9053,0.6351399999999999,0.30775,nan,nan,-0.6169899999999999,-0.86792,-0.9838100000000001,nan,nan,nan,-0.16427999999999998,0.096211,0.36018,0.6171300000000001,nan,nan,1.3522,1.5164,nan,1.5278,1.5795,nan,1.7466,nan,nan,nan,nan,nan,0.28546,nan,-0.32239,nan,-0.83896,-0.35139000000000004,-0.49515,nan,-0.76722,-0.9587200000000001,-1.1518,-1.2508,nan,-1.2585,-1.1044,-0.9499799999999999,-0.7832899999999999,-0.71833,-0.6392100000000001,nan,-0.63595,nan,-0.7743899999999999,nan,-1.0455,nan,nan,-1.3098,-1.25,nan,-0.9143700000000001,nan,nan,-0.42928999999999995,nan
8.0,-0.6,-0.52315,-0.3279,nan,0.17644,0.42876000000000003,nan,nan,nan,1.4169,nan,1.4058,nan,nan,nan,1.0371,nan,nan,nan,nan,-0.12941,-0.37727,nan,nan,-0.5180600000000001,-0.31745,-0.093073,nan,nan,0.6270100000000001,nan,1.0709,1.304,1.5285,1.6485,nan,1.4695,nan,1.4523,1.5931,1.6289,nan,1.1105,0.90059,0.66502,0.39075,0.14039000000000001,-0.10515,-0.30682,-0.50971,-1.0358,nan,nan,-1.0358,-1.0358,-1.0358,-1.0358,-1.0358,nan,nan,-1.0358,nan,-1.0358,nan,-1.0358,nan,-1.0358,-1.0358,-1.0358,nan,-1.0358,-1.0358,nan,nan,nan,nan,nan,-1.0358,nan,-1.0358
