0.0,-0.38371,-0.32861,-0.22941999999999999,-0.030456999999999998,0.207,nan,nan,nan,nan,1.295,nan,nan,1.3409,nan,1.3723,1.2484,1.0334,0.8334600000000001,nan,0.33499,0.10272,-0.12262,nan,-0.41995,-0.38697,nan,nan,0.11782000000000001,0.3368,0.56953,0.7951,nan,nan,nan,1.4418,1.3775,1.3313,1.3525,nan,1.4584,nan,nan,1.228,0.9681200000000001,nan,0.50918,nan,0.016791999999999998,nan,-0.3067,nan,-1.0972,-1.0972,nan,nan,nan,-1.0972,-1.0972,nan,-1.0972,-1.0972,nan,-1.0972,-1.0972,nan,nan,nan,nan,-1.0972,-1.0972,nan,-1.0972,nan,-1.0972,nan,nan,-1.0972,-1.0972,-1.0972,nan
0.0,-0.7065,nan,-0.47379,nan,nan,0.39363000000000004,0.69603,0.98459,nan,nan,nan,1.3673,1.4243,nan,nan,1.1978,nan,0.80072,nan,0.23594,-0.058043,-0.30808,nan,nan,nan,nan,-0.31784,nan,0.19995,nan,nan,1.0404,1.3203,nan,1.6022,nan,nan,nan,nan,nan,1.2954,1.4635,1.3819,nan,nan,0.44206999999999996,0.14705,-0.14365999999999998,-0.3966,nan,-0.49186,-0.5028600000000001,-0.6259399999999999,nan,-0.88656,-1.0317,nan,nan,-1.4478,-1.3864,nan,-1.0622,-0.90622,-0.78891,-0.6514300000000001,nan,nan,-0.8165,nan,nan,-1.2435,-1.2487,nan,-1.3553,-1.3319999999999999,nan,nan,-0.95834,nan,nan
0.0,-0.67716,nan,-0.44078,nan,nan,0.41211000000000003,nan,nan,1.2383,1.4853,1.4402,1.3925,1.4544,1.4933,nan,1.3815,nan,nan,0.50841,0.16792,nan,nan,-0.64584,-0.7641,-0.6623,nan,-0.28659,-0.034729,0.21655,0.49921000000000004,0.8016399999999999,1.0711,1.2696,nan,1.3527,1.4059,nan,nan,1.3762,nan,nan,1.3858,nan,0.9273100000000001,nan,nan,0.057377,nan,nan,nan,-0.5136,-0.44861999999999996,-0.57468,-0.69515,nan,nan,-1.1681,-1.3433,-1.4669999999999999,-1.4181,nan,-1.0962,-0.93224,-0.78472,-0.66845,nan,nan,-0.7722600000000001,nan,-1.0843,-1.2285,-1.3025,nan,-1.3319999999999999,-1.2332,-1.17,-1.065,-0.95673,-0.80101,nan
1.0,-0.86666,-0.7824300000000001,nan,-0.25184,nan,0.3816,nan,1.0423,1.32,1.4366,1.4312,nan,1.5923,nan,1.4803,1.2121,nan,nan,0.29365,-0.015566,-0.37125,-0.60887,-0.80356,nan,-0.82319,nan,-0.35859,-0.09787,0.12433,0.40749,0.70903,1.0264,1.3038,nan,1.412,nan,nan,1.4417,nan,1.4615,1.5636,nan,1.2875,nan,0.64531,nan,nan,nan,nan,-0.73173,-0.26585,nan,nan,nan,-0.90766,nan,nan,-1.5356,-1.4902,nan,-1.1221,nan,nan,nan,-0.36898000000000003,-0.24386,-0.35074,nan,nan,nan,-1.091,nan,nan,-1.3932,-1.285,nan,-0.9409799999999999,-0.7983,nan,nan
1.0,-0.68795,-0.64332,nan,-0.21186,0.08429099999999999,nan,nan,0.8389200000000001,1.1711,nan,1.4724,1.5052,nan,1.5292,nan,nan,0.9340799999999999,0.62351,nan,0.021644999999999998,nan,-0.47451000000000004,nan,-0.7016399999999999,-0.63832,-0.45319,-0.24886,nan,0.25461999999999996,0.52053,0.79942,nan,nan,nan,1.3999,nan,1.483,nan,1.4603,nan,nan,nan,1.3081,0.95693,nan,0.36443000000000003,nan,-0.18105,nan,-0.65069,nan,-0.57677,nan,-0.74592,-0.9022899999999999,-1.0957,-1.2785,nan,-1.4280000000000002,-1.3604,-1.2201,-1.0538,nan,nan,nan,-0.55924,nan,-0.64503,-0.8345600000000001,-0.9825799999999999,-1.1254,nan,-1.3045,-1.3865,-1.32,-1.2006,nan,-0.9290799999999999,nan,nan
1.0,-0.88775,nan,nan,-0.26102,0.059059,nan,0.75815,1.0653,nan,1.4306,1.3526,nan,1.4180000000000001,nan,1.5185,1.2876,nan,nan,nan,-0.030289,-0.34981,-0.68308,-0.90812,-0.92009,nan,-0.57507,nan,-0.026424,nan,nan,0.91875,nan,1.4767,1.4206,1.239,nan,1.2649,1.4011,nan,nan,nan,1.5989,1.375,nan,nan,nan,0.0072488,-0.31848000000000004,nan,-0.82178,nan,-0.24849000000000002,-0.38259,nan,-0.87575,nan,-1.287,-1.4169,nan,nan,nan,-0.87965,nan,-0.43338999999999994,-0.27416999999999997,nan,nan,nan,nan,-1.1273,-1.2855,-1.2356,nan,-1.2369,nan,nan,-1.0016,nan,nan,-0.53456
0.0,-0.39614,-0.38051,-0.24155,nan,nan,nan,0.66176,nan,1.0324,nan,1.1934,nan,1.1468,1.0742,nan,0.70639,0.5263,0.30511,nan,nan,nan,-0.4647,-0.44175,-0.29596,-0.09748899999999999,nan,0.35913,nan,0.76562,1.0156,nan,nan,1.5906,1.5608,1.3809,1.2925,nan,nan,1.2619,1.3628,nan,1.5593,1.469,1.1635,nan,0.5843,0.27808,-0.010589,-0.26976999999999995,nan,-0.8551200000000001,nan,nan,nan,-1.1487,nan,nan,-1.3552,-1.2854,-1.2104,nan,-1.0059,-0.9685600000000001,-0.87674,-0.7802100000000001,-0.77859,-0.82268,-0.91046,-1.0528,nan,-1.2781,nan,nan,nan,nan,-1.1223,-1.1046,-0.96851,nan,nan
1.0,-0.84088,nan,-0.68788,-0.43566000000000005,nan,0.11024,nan,0.74459,1.0779,nan,1.5958,nan,nan,1.5806,nan,nan,1.3986,nan,0.7490399999999999,0.43306999999999995,nan,-0.19179000000000002,-0.43543999999999994,-0.71675,-0.80298,nan,-0.6079,nan,-0.12680999999999998,nan,0.41138,0.73568,nan,1.3389,1.4494,1.5505,1.4598,1.4581,1.499,1.5142,1.4593,nan,nan,0.8081699999999999,0.49665,nan,-0.11829,nan,nan,-0.75958,nan,-0.25468,nan,-0.5281600000000001,-0.6821,nan,-1.0506,-1.2077,-1.4306,nan,-1.2927,nan,-0.91251,-0.7578199999999999,-0.59492,nan,-0.40756,-0.53399,-0.6493800000000001,-0.8224899999999999,nan,-1.1963,nan,-1.3751,-1.2876,nan,-1.054,nan,nan,-0.56699
0.0,-0.6816,-0.69221,-0.50855,-0.27047,0.016569,0.30783,0.62483,nan,nan,1.506,nan,1.435,nan,1.5846,nan,1.3754,1.1624,0.8640700000000001,0.60939,0.32371,0.031856,-0.2534,nan,-0.61358,nan,-0.61964,nan,-0.22433000000000003,0.034874,nan,nan,0.8972899999999999,1.1609,nan,1.4041,1.4285,nan,1.4345,1.4038,1.4686,1.5131,1.4493,1.2257,nan,0.63521,0.34761,nan,nan,nan,-0.60838,-0.45388,nan,-0.66023,-0.8290799999999999,-0.99518,nan,nan,nan,nan,nan,-1.1159,nan,nan,-0.7226100000000001,-0.6318600000000001,-0.60819,-0.72882,-0.84478,-0.9840200000000001,nan,-1.1938,-1.2309999999999999,-1.3113,-1.2579,nan,-1.1048,nan,-0.84906,nan,-0.55399
1.0,-0.7095600000000001,nan,nan,nan,0.024086,0.32481,0.66847,0.90895,nan,1.4652,1.4294,1.4382,nan,1.5881,nan,1.3742,1.1647,0.82601,0.5031100000000001,nan,nan,-0.45616,-0.66685,-0.71322,-0.6803600000000001,nan,nan,-0.06732300000000001,nan,nan,nan,1.0652,nan,nan,1.2647,nan,1.4276,nan,1.3896,nan,1.3649,1.4609,1.1766,0.94883,0.64085,0.29895,0.019177,-0.24946999999999997,-0.45888,-0.64058,-0.31261,-0.45086000000000004,-0.58315,-0.7736,nan,nan,nan,nan,-1.5458,nan,-1.1937,-1.0658,nan,nan,nan,-0.4782,nan,-0.74976,-0.90736,-1.057,-1.1915,-1.319,nan,-1.3496,-1.268,-1.0973,-0.9414299999999999,-0.7790199999999999,nan,nan
