14.0,-1.3744,nan,nan,-0.19958,nan,0.06858600000000001,nan,nan,0.78869,0.8833,nan,nan,-0.29412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.76164,nan,-0.053599,nan,-0.3849,-0.8265299999999999,nan,nan,nan,-0.067473,nan,-1.1007,nan,nan,nan,nan,nan,1.1592,nan,nan,nan,-0.42002,0.010778,nan,nan,nan,0.63062,nan,0.43682,nan,-0.91186,nan,nan,nan,nan,nan,nan,0.36426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19737000000000002,nan,nan,0.23093000000000002,nan,nan,nan,0.028033999999999996,nan,nan,nan,-0.006431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3046,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.88592,nan,nan,nan,nan,nan,nan,nan,nan,-0.75985,nan,nan,0.83324
1.0,-0.24759,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.60727,nan,nan,nan,nan,nan,2.4787,nan,nan,nan,-1.0802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1803,nan,0.40593,nan,-0.5267,nan,nan,-1.8594,nan,nan,nan,0.66285,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.9525,nan,nan,nan,nan,nan,nan,0.48399,0.76508,nan,nan,nan,nan,nan,0.17923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13483,nan,nan,nan,nan,nan,nan,nan,nan,0.10814000000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.056677,nan,nan,nan,nan,nan,nan,-0.36105,nan,nan,nan,nan,nan,nan,-0.59029,nan,-0.58232,nan,nan,nan,-0.35003,nan,nan,nan,nan,nan
1.0,-0.64158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.2687,nan,2.1088,1.2574,nan,nan,nan,nan,0.1805,0.37786,nan,-1.2308,-2.0745,nan,nan,nan,nan,nan,2.4579,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8206,nan,nan,-0.82078,nan,nan,nan,-0.80496,0.55076,1.3114,nan,nan,nan,nan,nan,nan,nan,nan,-0.55155,nan,nan,nan,0.91328,0.9484,nan,nan,nan,nan,nan,0.59764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.3049,nan,nan,0.47586000000000006,nan,nan,nan,-0.51186,nan,nan,0.087086,nan,0.23406,nan,nan,nan,nan,nan,0.06260399999999999,nan,nan,nan,nan
1.0,-1.672,nan,nan,nan,-1.2951,nan,nan,nan,nan,nan,3.0117,nan,1.1393,nan,nan,-0.47316,nan,nan,-0.87669,-1.3317,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.030438,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.41243,nan,nan,nan,nan,-0.13972,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10789000000000001,0.8699399999999999,nan,nan,0.61963,nan,nan,nan,nan,-0.01433,nan,nan,nan,nan,nan,nan,nan,nan,0.27562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.17628,-0.38629,nan,nan,nan,0.069401,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.32589,nan,nan,0.19361,nan,nan,nan,nan,nan,nan,nan,-0.8816,nan,nan,nan,nan,nan,nan,nan,nan,0.058114,nan,nan,nan,nan,nan,nan,-0.32589,nan
1.0,-0.46378,nan,nan,nan,nan,nan,nan,-0.7353,nan,nan,nan,nan,nan,nan,nan,0.0021689,-0.86377,nan,nan,-0.2016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3273,nan,nan,nan,nan,-0.60565,nan,nan,nan,nan,-0.24645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.1897,nan,nan,nan,nan,nan,0.068798,nan,nan,nan,nan,nan,nan,nan,0.5794199999999999,nan,nan,-0.41008999999999995,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.48058999999999996,nan,-0.31538,-0.095376,nan,0.368,nan,nan,nan,nan,nan,nan,nan,0.21708000000000002,0.056555999999999995,nan,0.60482,nan,1.6181,1.2487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.060073,nan,-0.8224299999999999,nan,nan,nan,nan,nan,nan,nan,nan,-0.72611,nan,nan,nan
1.0,-0.76474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.325,nan,nan,nan,nan,-0.2493,nan,nan,-1.4496,-2.1044,nan,-0.8369,0.39569,1.7798,nan,1.8502,1.5079,nan,nan,nan,nan,-0.5917399999999999,nan,nan,nan,nan,-0.6938,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1237,nan,nan,nan,1.3272,0.39259,nan,nan,nan,nan,1.1907,nan,nan,nan,nan,-0.43659,nan,0.34689000000000003,nan,nan,nan,-0.3653,nan,nan,nan,nan,0.48052,nan,nan,-0.69705,-0.34033,nan,-0.72346,nan,nan,nan,nan,0.81542,nan,nan,nan,nan,nan,0.36604000000000003,nan,nan,1.2534,nan,nan,nan,nan,nan,nan,-0.054499,nan,nan,nan,nan,0.1185,nan,nan,nan,nan,nan,nan,0.31173,nan,0.25656,nan,nan,0.0014519000000000001,nan,nan,nan,-0.41468999999999995,-0.2975,nan,nan,nan,nan,nan
1.0,-0.57665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.20694,nan,nan,nan,nan,nan,nan,nan,-1.8097,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.18674000000000002,-0.22286999999999998,-0.75625,-1.5484,nan,nan,nan,0.012401,nan,nan,nan,-1.8982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.73135,nan,0.44388,nan,nan,nan,nan,nan,0.8420000000000001,0.54374,nan,nan,nan,nan,nan,nan,nan,nan,-0.71235,nan,-0.5384899999999999,-0.65897,-0.73674,nan,nan,nan,nan,nan,nan,0.21484,0.32443,nan,nan,nan,nan,nan,nan,nan,nan,0.76095,nan,nan,nan,nan,nan,-0.74263,nan,nan,nan,0.8153100000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15204,nan,nan,-0.7094600000000001,-0.6051300000000001,nan,nan,nan,nan,nan,nan,nan,nan
1.0,-1.8559,nan,-1.2419,nan,nan,nan,nan,nan,nan,nan,2.8782,nan,nan,nan,-0.57147,nan,nan,nan,nan,nan,nan,nan,-0.7018800000000001,nan,nan,nan,nan,nan,1.2483,nan,nan,nan,nan,nan,nan,-1.1286,nan,nan,nan,nan,nan,nan,-1.6863,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.7084600000000001,nan,nan,0.41603999999999997,1.4631,nan,nan,nan,nan,nan,nan,0.37066,nan,nan,nan,nan,nan,nan,0.71127,nan,nan,-0.76537,nan,nan,nan,-0.14362,nan,nan,nan,0.8195,nan,nan,nan,0.5361100000000001,0.28393,nan,nan,nan,nan,nan,nan,0.073513,nan,nan,nan,0.5524100000000001,0.13537000000000002,nan,nan,0.080407,nan,nan,-0.3147,nan,0.5705399999999999,nan,nan,nan,nan,nan,nan,-0.086716,-0.25136,nan,-0.76848,nan,0.15041,nan,-0.12114000000000001,nan,-0.7185699999999999,nan,nan,nan,nan,nan,nan,-1.3980000000000001,nan
1.0,-1.5783,nan,nan,nan,-0.6160100000000001,nan,nan,nan,2.0642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.8763,nan,nan,2.2163,nan,nan,nan,nan,nan,-0.06881799999999999,-0.31206999999999996,-1.0095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.66087,nan,nan,nan,nan,nan,nan,-0.040025,nan,nan,nan,nan,nan,nan,nan,-0.57634,-0.5231100000000001,nan,nan,nan,nan,nan,nan,-0.46784,nan,nan,nan,nan,nan,nan,nan,nan,-0.32543,nan,nan,nan,nan,0.9981399999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.095413,nan,nan,nan,nan,nan,0.27999,0.41033000000000003,nan,-0.0034748000000000005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.61339,nan,nan,nan,nan,nan
1.0,-2.3209,nan,nan,nan,nan,nan,nan,nan,nan,3.1215,nan,nan,nan,nan,nan,nan,nan,nan,-0.9032100000000001,nan,nan,-2.044,-1.6341,nan,nan,nan,nan,nan,nan,0.8865,nan,0.12430999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12272000000000001,nan,nan,-0.18779,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23426,nan,nan,-0.57438,-0.46299999999999997,-0.24661999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3705,nan,-0.091941,nan,nan,nan,-0.46153999999999995,-0.24263,nan,nan,0.095368,0.024589,nan,nan,nan,nan,nan,nan,-0.43561000000000005,nan,nan,-1.0493,nan,nan,nan,nan,nan,nan,-0.33335,nan
