14.0,-1.3744,-1.2175,-0.6552899999999999,-0.19958,nan,0.06858600000000001,nan,nan,0.78869,0.8833,0.74905,0.30794,-0.29412,-0.36546999999999996,nan,0.6360100000000001,nan,-0.9958600000000001,-0.47761000000000003,-0.25372,-0.31487,-0.061974,0.71448,0.79592,0.4134,-0.20242000000000002,-0.76164,-0.79464,-0.053599,0.36918,-0.3849,-0.8265299999999999,nan,0.81347,0.57117,-0.067473,nan,-1.1007,-1.1827,-1.2119,-2.0099,-2.0339,nan,1.1592,nan,2.7868,nan,-0.42002,0.010778,0.33233,0.4436,0.5234,0.63062,nan,0.43682,-0.33224000000000004,-0.91186,-0.78796,-0.39221,0.058615999999999994,0.29362,0.42967,0.43793000000000004,0.36426,0.14931,-0.07431,-0.1425,nan,nan,-0.1425,-0.1425,-0.1425,-0.1425,-0.1425,-0.1425,-0.12808,-0.052328999999999994,-0.12036,nan,0.19737000000000002,0.6247199999999999,nan,0.23093000000000002,0.22034,0.15971,-0.14295,0.028033999999999996,0.14944000000000002,0.060672000000000004,nan,-0.006431,-0.013364,0.0094228,nan,nan,-0.40346,nan,nan,-0.033708999999999996,-0.2547,nan,0.58781,0.96259,0.19566,-0.19150999999999999,-0.45164,-0.72038,-0.5336,0.3046,nan,-0.68652,-1.0378,-0.37023,0.24151,1.3248,3.3783,3.3302,1.4348,-0.88592,-2.7825,-3.0951,-1.2408,1.3063,1.4516,-0.071775,-2.1789,-2.7132,-0.75985,1.8815,nan,0.83324
1.0,-0.24759,-0.3325,nan,-1.0248,-1.4263,-1.5804,nan,-1.0606,nan,nan,-0.60727,-0.43246,0.19505999999999998,1.1825,2.035,2.5091,2.4787,nan,0.6400899999999999,nan,-1.0802,-0.63079,-0.013037,nan,-0.26113000000000003,-1.2743,nan,nan,nan,-0.24534,1.4615,2.3655,2.3288,1.8777,1.1803,0.76126,0.40593,0.035664,-0.5267,nan,-2.1068,-1.8594,-0.71635,nan,1.002,0.66285,nan,-1.6531,-2.6497,-2.5728,nan,0.41143,1.2253,nan,1.268,1.9525,nan,1.4345,0.14984,nan,-0.70081,-0.22816999999999998,0.48399,0.76508,nan,0.8513799999999999,0.056287000000000004,nan,-0.64584,0.17923,0.7006399999999999,0.47093,0.19680999999999998,-0.18148,nan,nan,-0.12852,-0.0050481,0.19022999999999998,nan,-0.24229,nan,-0.19009,-0.22271,-0.37819,nan,0.13483,0.6621,0.96629,0.77246,0.3208,-0.12392,-0.12184,nan,0.1772,0.10814000000000001,0.13036,0.51955,0.9586399999999999,1.1591,nan,nan,-0.20976,-0.48786999999999997,-0.41018999999999994,-0.056677,0.11306,nan,0.16472,nan,nan,0.22211999999999998,-0.36105,-0.72348,nan,-0.005981800000000001,nan,0.18385,-0.17012,-0.59029,-0.6853600000000001,-0.58232,nan,-0.077336,nan,-0.35003,-0.49091999999999997,nan,0.027710000000000002,nan,nan
1.0,-0.64158,-0.93942,-1.3002,nan,-1.2692,-1.0365,nan,-0.63115,-0.58199,nan,nan,0.7161,nan,2.2687,nan,2.1088,1.2574,0.094403,-0.78189,-0.93806,nan,0.1805,0.37786,nan,-1.2308,-2.0745,-2.4995,-1.9572,-0.54023,1.1419,2.3636,2.4579,nan,1.3605,0.78982,0.4666,0.15628,-0.23058,-1.1006,nan,-2.2448,nan,-0.18498,0.8206,1.1555,0.5055,-0.82078,-2.05,nan,nan,-0.80496,0.55076,1.3114,1.3330000000000002,0.67138,1.5636,2.0708,1.7311,0.83095,nan,-0.8862899999999999,-0.55155,-0.16316,nan,0.64554,0.91328,0.9484,0.34074,nan,-0.5877,-0.37419,nan,0.59764,nan,nan,-0.28634,nan,0.037591,-0.095305,nan,nan,-0.31081,-0.40103,-0.41697,-0.065489,-0.087586,-0.30009,nan,0.13267,0.59673,0.79551,0.6387,nan,nan,-0.065975,nan,0.18007,nan,0.22826999999999997,0.3233,0.64877,0.6835,0.80107,nan,0.47751000000000005,nan,nan,-0.64507,-0.3049,nan,nan,0.47586000000000006,nan,-0.0089999,-0.26193,-0.51186,-0.5710000000000001,-0.24727,0.087086,nan,0.23406,-0.14149,-0.60777,-0.9391799999999999,nan,-0.19161,0.06260399999999999,0.030992000000000002,-0.3888,-0.5818399999999999,nan
1.0,-1.672,-1.8815,-2.0909999999999997,-1.6977,-1.2951,nan,nan,0.73743,1.8522,2.449,3.0117,2.1355,1.1393,0.23399,-0.66214,-0.47316,nan,-0.47026,-0.87669,-1.3317,-1.7944,-1.8174,nan,-0.9254899999999999,nan,nan,2.4565,2.2423,1.6708,1.1667,0.68107,0.30838000000000004,-0.030438,nan,-0.67496,-1.1136,-1.5943,-1.3969999999999998,nan,-0.38532,0.20967,0.063358,-0.41243,nan,-2.189,-1.864,-0.8775,-0.13972,0.46187,1.0921,nan,2.0028,nan,1.2759,nan,-0.46253999999999995,-0.36703,0.10789000000000001,0.8699399999999999,nan,0.92112,0.61963,0.21902,0.093683,0.21933000000000002,0.18167,-0.01433,-0.27135,-0.59129,-0.7064199999999999,-0.59691,-0.28445,0.2648,0.5259199999999999,0.42936,0.27562,0.046305,-0.13684000000000002,-0.255,-0.37316,-0.49132,-0.47273999999999994,-0.23536999999999997,0.1271,0.70329,0.8682700000000001,0.28238,-0.17628,-0.38629,-0.36946,0.12262999999999999,0.37062,0.069401,-0.04195,0.30639,0.71326,nan,1.5499,1.0283,0.51767,nan,nan,-0.32589,-0.27793,-0.055238,0.19361,nan,nan,0.57519,0.27205999999999997,-0.4411,-1.0445,-1.0445,-0.8816,0.29515,nan,0.6690699999999999,0.057949,-0.76222,nan,nan,-0.29846999999999996,0.058114,0.37081,0.014227000000000002,nan,nan,-0.32589,-0.32589,-0.32589,-0.32589
1.0,-0.46378,nan,-1.7471,nan,-2.4093,nan,nan,-0.7353,0.059425,0.72829,nan,2.1713,2.6151,2.2124,1.4745,0.0021689,-0.86377,-0.6433300000000001,-0.42263999999999996,-0.2016,-0.27147,-0.70015,nan,-1.9584,-1.7707,nan,0.45137,1.955,2.2269,1.7657,1.3273,0.90012,0.52696,0.17518,-0.21,-0.60565,nan,-1.7072,nan,nan,-0.24645,0.58744,0.30174,nan,-1.1923,nan,nan,-1.4389,nan,0.41407,1.3793,2.1897,2.211,1.9583,nan,-0.27637,-0.20047,0.068798,0.79247,1.1867,0.95058,0.51464,-0.23644,nan,nan,0.5794199999999999,nan,0.37096,-0.41008999999999995,-0.74437,-0.73768,-0.3153,0.3707,0.7699600000000001,1.0193,0.67969,nan,nan,-0.48058999999999996,-0.4357,-0.31538,-0.095376,0.14420999999999998,0.368,0.58965,0.37992,nan,0.016272,nan,0.1804,0.42523999999999995,0.21708000000000002,0.056555999999999995,nan,0.60482,1.2056,1.6181,1.2487,0.7579100000000001,nan,-0.65012,-0.30443000000000003,-0.072251,nan,-0.026646,0.095575,0.36611,nan,0.8245899999999999,0.23028,-0.30401999999999996,-0.7800600000000001,-0.6656,-0.072352,0.23492,0.34917,-0.060073,nan,-0.8224299999999999,-0.59099,-0.35359,nan,-0.061193,-0.06225,-0.062439,nan,-0.37038000000000004,-0.72611,-0.7608,-0.7639199999999999,-0.7639199999999999
1.0,-0.76474,-1.1185,-1.4648,nan,-1.7909,-1.4653,-1.1537,-0.93204,-0.66487,nan,0.47088,1.7679,2.7254,2.7586,2.325,0.8688299999999999,-0.18818,-0.53009,-0.5949300000000001,-0.2493,-0.30315,-0.8497100000000001,-1.4496,-2.1044,-1.8584,-0.8369,0.39569,1.7798,2.1244,1.8502,1.5079,1.1323,0.6884,0.21744000000000002,-0.19615,-0.5917399999999999,-1.1258,-1.6931,-1.6298,-1.456,-0.6938,0.13699,-0.038647,-0.27819,-1.3105,-2.3145,-2.0073,-1.6452,nan,0.3991,1.1237,1.8,2.2303,2.3558,1.3272,0.39259,nan,-0.51136,nan,0.8157,1.1907,1.1591,nan,-0.0705,-0.47589,-0.43659,0.089119,0.34689000000000003,0.3597,0.11277000000000001,-0.33236,-0.3653,nan,0.25484,nan,nan,0.48052,-0.11295,-0.8295100000000001,-0.69705,-0.34033,nan,-0.72346,-0.32938,0.15075999999999998,nan,1.4762,0.81542,0.12384,0.10380999999999999,0.09010900000000001,0.1761,nan,0.36604000000000003,0.51781,0.95176,1.2534,1.0057,0.70929,0.25777,-0.064648,-0.060927999999999996,nan,-0.054499,-0.0081508,0.11109000000000001,0.13197,0.015844,0.1185,nan,nan,-0.6106199999999999,-1.0512,-1.1704,-0.64644,0.31173,nan,0.25656,nan,0.17204,0.0014519000000000001,-0.22996,-0.37271,-0.4899,-0.41468999999999995,-0.2975,-0.17854,-0.059297,nan,nan,-0.5042300000000001
1.0,-0.57665,-1.0368,nan,-1.7969,-2.0156,nan,-1.3485,nan,-0.26087,0.67702,1.587,2.4489,2.6479,2.0072,1.0496,-0.20694,-0.52986,-0.19927,-0.08745399999999999,nan,-0.40588,-0.83895,-1.3188,-1.8097,-1.2787,-0.61147,0.88926,2.3762,2.1398,1.8675,1.2831,0.75481,0.48871000000000003,0.18674000000000002,-0.22286999999999998,-0.75625,-1.5484,-1.8622,-1.4495,nan,0.012401,0.39616999999999997,0.39302,-0.48256000000000004,-1.8982,-2.2041,nan,-0.8287700000000001,0.6628,1.0633,1.2533,1.6462,2.0587,nan,0.96655,nan,-0.24711,nan,0.5432100000000001,0.73135,0.77454,0.44388,0.065489,-0.40043,-0.45585,0.040811,nan,0.8420000000000001,0.54374,-0.25037,-0.96991,nan,-0.92819,0.33502,0.79515,nan,nan,-0.71235,-0.65542,-0.5384899999999999,-0.65897,-0.73674,-0.37316,0.063493,0.87876,1.3333,0.61541,0.14179,0.21484,0.32443,0.49301000000000006,0.44698000000000004,0.14478,nan,0.61292,0.8402700000000001,nan,0.8984700000000001,0.76095,0.6753899999999999,0.6071300000000001,0.30887,-0.038676,nan,-0.74263,-0.41113,-0.053097000000000005,0.43096999999999996,0.8153100000000001,0.45173,-0.047894,-1.1231,-1.7244,-1.0097,nan,0.43218999999999996,0.7559,0.50773,0.15204,nan,nan,-0.7094600000000001,-0.6051300000000001,-0.37132,-0.2175,nan,-0.16435,-0.28483,nan,-0.52778,-0.52778
1.0,-1.8559,-1.5512,-1.2419,-0.87277,-0.55766,-0.55553,nan,0.49200000000000005,1.3972,2.4185,2.8782,2.3721,1.4742,nan,-0.57147,-0.52242,-0.49906999999999996,-0.4937,-0.8301200000000001,-1.3412,-1.6188,-1.8123,-0.7018800000000001,0.71672,1.8087,nan,2.3178,1.7096,1.2483,0.77278,0.17296,nan,-1.3255,-1.9023,-1.6483,-1.1286,nan,0.5034,0.27158000000000004,-0.39575,-1.5530000000000002,-1.9417,-1.6863,-1.0276,-0.11915999999999999,0.17231,nan,nan,nan,2.0597,nan,0.99898,-0.7084600000000001,-0.83152,-0.85059,0.41603999999999997,1.4631,1.0706,0.6426,0.077234,-0.26728,-0.042206,nan,0.37066,0.4261,0.29046,-0.015201,-0.49088999999999994,-0.34899,0.25215,0.71127,nan,0.37663,-0.76537,-1.0875,-1.197,-0.7154,-0.14362,-0.10999,-0.10299000000000001,0.37272,0.8195,nan,1.0494,0.79214,0.5361100000000001,0.28393,0.072897,-0.046008999999999994,-0.085471,nan,nan,-0.1008,0.073513,0.49591999999999997,0.71712,nan,0.5524100000000001,0.13537000000000002,0.047063,nan,0.080407,nan,-0.10055,-0.3147,0.12765,0.5705399999999999,0.59411,0.51447,-0.33934000000000003,-0.93605,nan,-0.084593,-0.086716,-0.25136,-0.7339600000000001,-0.76848,-0.16286,0.15041,0.15362,-0.12114000000000001,-0.61535,-0.7185699999999999,-0.5944699999999999,-0.47113999999999995,-0.34813,nan,-0.96465,-1.1928,-1.3980000000000001,nan
1.0,-1.5783,nan,-0.8639600000000001,-0.7381800000000001,-0.6160100000000001,-0.14071,nan,1.1962,2.0642,2.4646,nan,nan,nan,-0.20419,-0.69882,-0.73332,-0.71228,nan,-1.9154,-1.9451,-1.8763,-0.40686,1.3173,2.2163,2.9472,2.4539,1.6835,0.9707399999999999,0.27245,-0.06881799999999999,-0.31206999999999996,-1.0095,-1.8433,nan,-1.5967,-0.67843,nan,nan,-0.1998,-1.1035,-2.1426,-2.0455,-1.4434,-0.6084,0.33776999999999996,0.66087,nan,nan,1.5672,1.6178,1.3777,0.7804300000000001,-0.040025,-0.24172,-0.030899,0.49646,1.2487,1.2694,0.73655,nan,-0.57634,-0.5231100000000001,nan,0.6269100000000001,nan,0.55294,nan,nan,-0.46784,-0.1233,nan,0.4815,nan,-0.44108,-1.1113,-1.2525,-0.69444,-0.32543,-0.22244,nan,0.16563,nan,0.9981399999999999,1.1808,0.82534,0.54533,0.40312,nan,0.14144,-0.044713,-0.35852,-0.45861,nan,0.33581,0.8289200000000001,1.1327,0.94226,0.71833,0.39994,0.095413,-0.16663,-0.39079,nan,-0.47789,-0.07132899999999999,0.27999,0.41033000000000003,0.43556000000000006,-0.0034748000000000005,-0.34807,-0.22906999999999997,-0.090954,0.1523,0.2948,-0.18962,nan,-1.0143,-1.3059,-1.0626,-0.79843,nan,0.10579000000000001,0.11089,0.093569,nan,-0.61339,nan,-0.83804,nan,-0.71526,nan
1.0,-2.3209,-1.8584,-1.3958,-0.85606,-0.303,0.23970999999999998,0.77808,nan,nan,3.1215,2.8998,2.4102,nan,0.043976,-0.1641,nan,-0.4813,nan,-0.9032100000000001,nan,-1.6496,-2.044,-1.6341,-0.49509,nan,1.8205,2.5639,1.8876,1.238,0.8865,0.53504,0.12430999999999999,nan,-0.88,-1.5167,-1.8292,-1.9589,-1.5402,nan,0.091112,0.091112,-0.11759000000000001,-1.1785,-2.1655,nan,nan,-0.53171,nan,0.31267,0.13698,0.64928,1.6078,2.0376,1.844,1.45,nan,nan,-0.10625,-0.11857999999999999,0.13684000000000002,0.39226,0.42601999999999995,nan,0.40631999999999996,0.37848000000000004,0.27769,0.12272000000000001,-0.004524,-0.094426,-0.18779,nan,nan,nan,-0.14777,-0.037395,0.073012,nan,-0.1081,nan,0.23426,0.096011,-0.34855,-0.57438,-0.46299999999999997,-0.24661999999999998,0.29175999999999996,0.69308,-0.16187,-1.0168,nan,nan,0.55788,0.9050799999999999,0.7865800000000001,0.42358999999999997,nan,0.266,0.34335,nan,0.75565,nan,1.3705,0.63926,-0.091941,nan,-0.7746,nan,-0.46153999999999995,-0.24263,nan,nan,0.095368,0.024589,nan,-0.379,nan,-0.37535,-0.26396,nan,-0.43561000000000005,nan,-0.93886,-1.0493,nan,-0.034899,0.28764,nan,0.0008052,-0.33335,-0.33335,-0.33335
