3.0,-0.31034,nan,nan,nan,nan,nan,nan,nan,nan,-0.53327,nan,nan,nan,0.45608999999999994,nan,nan,nan,0.38415,0.36794,-0.42683000000000004,nan,0.17010999999999998,nan,nan,0.031108999999999998,nan,nan,nan,nan,nan,-0.19982,nan,1.6783,nan,1.6783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.7552,nan,nan,nan,-1.7552,nan,0.17635,nan,nan,nan,nan,nan,nan,nan,-0.00090388,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.66151,-0.32269000000000003,nan,nan,-0.16055999999999998,nan,nan,0.10970999999999999,nan,nan,nan,nan,nan,nan,0.18320999999999998,nan,nan,nan,nan,0.086793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.7552,nan,nan,nan,nan,nan,nan,-1.7552,nan,nan,nan,nan,nan,nan,nan,1.6783,nan,nan,nan,-0.17769000000000001,nan,nan,nan,nan,0.64231
2.0,0.23038000000000003,0.49096999999999996,nan,nan,0.090225,nan,nan,nan,nan,nan,0.2317,nan,nan,nan,nan,nan,nan,nan,nan,-1.6801,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.6601,nan,nan,nan,nan,nan,0.25774,nan,nan,nan,0.4091,nan,nan,nan,0.38952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38032,nan,nan,nan,0.12915,nan,nan,0.11114,nan,nan,0.47836000000000006,nan,nan,nan,nan,0.46438999999999997,-0.3136,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22408000000000003,nan,-0.35094000000000003,nan,nan,nan,nan,nan,nan,nan,nan,-0.023324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10504000000000001,nan,nan,nan,nan,nan,nan,nan
3.0,0.00076522,nan,nan,nan,nan,nan,nan,0.12182,-0.2855,0.085623,-0.22798000000000002,-0.18773,nan,nan,-0.12367,nan,nan,nan,-0.061190999999999995,nan,nan,0.13922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.58004,nan,nan,nan,nan,nan,nan,nan,nan,-0.11925999999999999,nan,nan,nan,nan,nan,0.18388,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.13325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.6997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6999,nan,-1.6999,nan,nan,nan,-0.095597,-0.080362,nan,nan,nan,nan,nan,nan,nan,nan,-1.6999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.6997,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.18987,nan,nan,0.5259
4.0,0.17044,-0.018864,nan,-0.075797,nan,nan,-0.17114000000000001,-0.17995,nan,nan,0.0015978,nan,nan,-0.13347,nan,nan,nan,0.027312,nan,-0.12953,0.032227,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.14307999999999998,nan,nan,nan,0.32545,0.072435,nan,nan,nan,nan,nan,nan,nan,nan,-1.6058,nan,nan,-1.6058,nan,nan,-1.6058,nan,-1.6058,nan,-1.6058,nan,-1.6058,1.5647,nan,nan,1.5647,nan,nan,nan,1.5647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6058,-1.6058,nan,nan,nan,nan,nan,1.5647,nan,nan,nan,1.5647,nan,1.5647,nan,nan,nan,nan,nan,nan,nan,-0.28781999999999996,nan,nan,nan,0.1289,0.10732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.12219000000000001,nan,-0.20531999999999997,nan,nan,-0.5088,nan,nan,0.66267
4.0,0.24,nan,-0.68603,nan,-0.34521,-0.6771199999999999,nan,nan,nan,nan,nan,nan,0.083856,nan,nan,nan,nan,nan,nan,nan,nan,0.22904000000000002,-0.1731,nan,nan,nan,nan,0.29531,0.56408,nan,nan,nan,nan,nan,nan,nan,0.19296,nan,-0.55703,nan,nan,-1.6504,nan,nan,nan,nan,-1.6504,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.36132,0.13291,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.31068,nan,nan,nan,-0.047037999999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.59922
2.0,0.40426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.081352,nan,-0.07043300000000001,nan,nan,nan,nan,-0.30033000000000004,0.59897,nan,nan,nan,nan,nan,nan,nan,0.055260000000000004,0.17615,nan,-0.08894500000000001,nan,nan,nan,nan,0.5778800000000001,nan,-0.29838000000000003,nan,nan,nan,-0.079411,nan,nan,nan,nan,nan,nan,nan,nan,-0.030131,nan,nan,nan,-0.09593,nan,-0.09004,-0.26963000000000004,nan,nan,nan,nan,nan,nan,-0.20995999999999998,nan,0.2742,nan,nan,nan,nan,0.0089182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.7564,nan,nan,-1.7564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7837,1.7837,nan,nan,nan,nan,nan,nan,nan,-1.7564,nan,-1.7564,nan,nan,-1.7564,nan,nan,nan,nan,nan,nan
4.0,0.40258,0.061980999999999994,nan,nan,nan,nan,nan,nan,-0.12021,nan,nan,nan,nan,nan,-0.12454000000000001,nan,nan,0.11780999999999998,-0.08561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6525,nan,nan,nan,nan,nan,nan,-1.6525,nan,nan,-1.6525,nan,nan,nan,nan,1.6005,nan,1.6005,nan,nan,1.6005,1.6005,nan,nan,nan,nan,nan,nan,nan,0.4511,-0.22726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11107,nan,nan,0.031104000000000003,nan,nan,nan,nan,nan,nan,nan,nan,-0.47702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6525,nan,nan,nan,-1.6525,nan,nan,-1.6525,nan,-1.6525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.6005,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0,0.15811,nan,nan,-0.35313,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.43723,nan,0.13785999999999998,-0.27297,nan,nan,nan,nan,nan,-0.35505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.15222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37393000000000004,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5633,nan,1.5633,nan,nan,nan,nan,nan,-1.6014,nan,nan,-1.6014,nan,nan,nan,nan,nan,-1.6014,nan,nan,nan,nan,nan,nan,nan,nan,1.5633,nan,1.5633,nan,-1.6014,-1.6014,nan,-1.6014,-1.6014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.32191,nan,-0.48772,nan,nan,nan,nan,nan,nan,nan,nan
1.0,-0.044752999999999994,0.58763,-0.2431,nan,-0.31567,nan,nan,nan,nan,0.069891,nan,nan,nan,nan,nan,nan,-0.21711999999999998,nan,0.05321,nan,nan,nan,nan,-0.13584000000000002,nan,nan,nan,nan,nan,nan,nan,-0.39808000000000004,nan,0.084074,nan,nan,nan,nan,0.77525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1488,nan,0.10626,nan,nan,1.7046,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6883,nan,nan,nan,nan,-0.1511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.16682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7046,nan,1.7046,1.7046,1.7046,nan,nan,1.7046,nan,nan,nan,nan,-1.6883,nan,nan,-1.6883,-1.6883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.25089,nan,nan,nan,-0.062207000000000005,nan
4.0,-0.51399,-0.25694,nan,nan,nan,nan,-0.8605799999999999,-0.16207,nan,nan,nan,0.12397000000000001,nan,nan,0.51545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0035004,nan,nan,nan,nan,nan,nan,-0.45552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.56484,nan,nan,nan,0.51067,nan,nan,nan,-0.11534000000000001,-0.084856,nan,nan,nan,0.016708,nan,nan,nan,nan,nan,-0.065294,nan,0.69857,-0.26178,0.067597,0.32166999999999996,0.031395,nan,nan,nan,nan,nan,nan,0.14363,-0.061657000000000003,nan,-1.6471,-1.6471,nan,nan,nan,-1.6471,nan,nan,nan,nan,nan,nan,1.607,1.607,nan,nan,nan,nan,nan,nan,nan,1.607,nan,nan,nan,nan,-1.6471,nan,-1.6471,nan,-1.6471,nan,nan,nan,-1.6471,1.607,nan,nan,nan,1.607,nan,nan,nan,1.607,nan
