1.0,-1.1482,-1.1503,nan,nan,nan,nan,nan,-1.1482,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1503,nan,nan,nan,0.46728000000000003,nan,0.14203,nan,nan,nan,nan,-0.16167,nan,nan,nan,nan,nan,nan,nan,nan,-1.1482,nan,-1.1482,nan,nan,-1.1503,nan,nan,-1.1503,nan,nan,nan,nan,nan,nan,0.8851399999999999,nan,nan,0.94976,0.9626899999999999,0.96915,nan,nan,nan,nan,0.96915,nan,0.9648399999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.90453,nan,nan,nan,nan,nan,0.90453,nan,nan,0.90884,nan,nan,nan,nan,nan,0.9885299999999999,nan,nan,nan,nan,0.94976,nan,nan,nan,nan,nan,nan,0.93899,nan,0.93899,nan,nan,nan,nan,-1.1439,nan,nan,nan,nan,nan,nan,nan,nan,-1.1525,-1.1546,nan,nan,nan,nan,nan,nan,nan,nan,-1.1740000000000002,nan,nan,-1.1805,-1.1826,nan
1.0,-1.6023,nan,nan,nan,nan,nan,nan,-1.7037,nan,nan,nan,-0.97696,nan,nan,1.4444,nan,nan,nan,nan,1.7185,nan,nan,nan,nan,1.7185,nan,nan,nan,nan,nan,1.7228,1.7228,nan,nan,1.6,nan,nan,nan,-1.6665,nan,-1.6851,-1.6894,-1.6937,nan,nan,nan,nan,nan,0.22515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.27512,nan,nan,nan,nan,nan,0.27941,nan,0.27941,0.27941,0.27941,0.27941,nan,nan,0.27941,nan,nan,nan,0.27941,nan,nan,nan,nan,nan,0.27512,nan,nan,0.27512,0.27512,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.27512,nan,0.27512,nan,nan,nan,0.28369,nan,nan,nan,nan,nan,0.28369,nan,nan,nan,0.27512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.27512,nan,nan,nan,-1.1454,nan,nan,nan,-1.1454,-1.1454,-1.1454,nan,nan,nan,nan,nan,nan,nan,nan,-1.1454,nan,nan,nan
1.0,1.0846,nan,1.0846,nan,1.0653,nan,1.0653,nan,nan,nan,nan,1.0846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.25538,0.29395,nan,0.3518,nan,nan,0.39037,nan,0.40966,1.0653,nan,nan,1.0846,nan,nan,nan,nan,1.0653,nan,nan,nan,1.0653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0752,nan,nan,nan,-1.0752,nan,nan,nan,nan,-1.0559,nan,nan,nan,nan,nan,nan,nan,-0.9595,nan,nan,-0.9595,nan,nan,nan,nan,nan,nan,nan,-0.9595,nan,nan,nan,nan,-0.9787799999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0653
1.0,0.36269,nan,nan,nan,nan,nan,nan,nan,0.36269,0.36269,nan,nan,nan,nan,nan,nan,nan,0.36269,nan,nan,nan,0.36269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36269,0.30143000000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.34173000000000003,-0.34173000000000003,nan,nan,nan,nan,nan,nan,-0.34173000000000003,nan,nan,nan,nan,nan,nan,nan,-0.34173000000000003,nan,nan,nan,nan,-0.34173000000000003,nan,-0.34173000000000003,nan,nan,nan,nan,nan,nan,-0.34173000000000003,nan,nan,-0.34173000000000003,nan,-0.34173000000000003,-0.34173000000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.40299,nan,nan,nan,-0.34173000000000003,nan,nan,nan,nan,nan,-0.40299,nan,nan,nan,nan,nan,-0.37235999999999997,-0.40299,nan,nan,nan,nan,0.39332,nan,nan,nan,nan,nan,nan,nan,0.39332,0.39332,nan,nan
1.0,-1.0945,nan,-1.0945,nan,nan,nan,nan,nan,nan,nan,-1.0967,nan,-1.0967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.051621,-0.93773,nan,nan,-1.0945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33208000000000004,nan,nan,nan,nan,0.96809,nan,0.99018,nan,nan,1.0012,nan,nan,nan,nan,0.96809,0.96809,nan,nan,0.95926,nan,nan,nan,0.9548399999999999,nan,nan,nan,nan,nan,nan,nan,nan,0.93055,nan,nan,nan,nan,0.9283399999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.95705,nan,nan,nan,1.0498,nan,1.0388,nan,1.0299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.99459,nan,nan,nan,nan,nan,nan,nan,-1.0967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0967,nan
1.0,-1.1038,-1.1038,nan,nan,nan,nan,nan,nan,nan,nan,-1.1038,-1.1038,-1.1059,nan,nan,nan,-1.1038,nan,nan,nan,nan,nan,nan,0.74097,nan,nan,0.18345999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1038,nan,-1.1038,-1.1038,nan,nan,-1.1059,nan,-1.1038,nan,nan,nan,nan,0.84429,0.8981100000000001,nan,nan,nan,0.97775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9799,nan,nan,nan,0.96914,nan,0.96268,nan,0.9605299999999999,nan,0.9583799999999999,nan,nan,nan,0.9583799999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9562299999999999,nan,0.9583799999999999,nan,nan,nan,0.96699,0.97345,nan,nan,nan,nan,nan,nan,1.0316,nan,nan,1.01,0.99928,nan,0.99497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1038,nan,nan,nan,nan,nan,-1.1038,nan,nan,nan,nan,-1.1038,nan,-1.1038,nan,-1.1038,nan,nan,-1.1038,nan,nan,nan,-1.1038
1.0,0.42502,nan,nan,0.42502,0.42502,nan,nan,nan,nan,nan,nan,nan,nan,0.42502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.42502,nan,0.42502,0.42502,0.42502,nan,0.42502,nan,nan,nan,0.42502,nan,nan,nan,0.45621999999999996,nan,nan,nan,nan,-0.47961000000000004,nan,-0.41722,nan,nan,-0.44842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.44842,-0.47961000000000004,nan,nan,-0.47961000000000004,-0.47961000000000004,nan,nan,nan,-0.47961000000000004,nan,nan,nan,nan,nan,nan,-0.47961000000000004,nan,nan,-0.44842,nan,nan,-0.44842,-0.44842,-0.44842,-0.44842,-0.44842,nan,-0.47961000000000004,-0.47961000000000004,nan,nan,nan,nan,nan,nan,nan,-0.51081,nan,nan,-0.51081,nan,nan,-0.51081,nan,-0.542,nan,nan,nan,nan,nan,nan,0.42502,nan,nan,0.42502,nan,nan,nan,nan,nan,0.42502,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.42502,nan,nan,nan
1.0,1.0593,1.0593,nan,1.0593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.18541,nan,nan,nan,nan,0.52054,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.96567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0028,nan,-1.0214,nan,nan,nan,-1.0214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0586,nan,nan,nan,nan,nan,nan,nan,-1.0586,nan,nan,nan,-1.0586,nan,nan,nan,-1.0771,nan,nan,nan,nan,nan,nan,nan,-0.94709,nan,nan,nan,-0.94709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0593,nan,1.0593,nan,nan,nan,nan,nan,1.0779,nan,nan,nan,1.0779,1.0779,nan,1.0779,nan,nan,nan,nan,1.0779,nan,nan,nan,nan,nan
1.0,1.1329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1527,nan,1.1527,nan,nan,nan,nan,-0.31366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7959999999999999,nan,1.1527,1.1527,nan,1.1527,nan,nan,nan,1.1527,1.1527,1.1527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.94775,nan,nan,nan,-0.9675600000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.9873799999999999,nan,-1.0072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0072,nan,-1.0072,-1.0072,nan,-0.9873799999999999,-0.9675600000000001,-0.90812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.80904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1329
1.0,-1.2498,nan,-1.2498,-1.2498,nan,nan,-1.2498,-1.2498,nan,nan,-1.2498,nan,nan,nan,-1.2498,nan,nan,nan,nan,nan,nan,1.6982,nan,nan,nan,1.6982,1.6982,nan,nan,nan,nan,nan,nan,1.6982,nan,nan,-1.2498,nan,-1.2498,nan,nan,-1.2498,nan,nan,nan,-1.2498,nan,-1.2498,nan,nan,nan,-0.44871000000000005,0.31785,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5887399999999999,nan,nan,nan,0.6060300000000001,nan,nan,nan,nan,nan,nan,nan,nan,0.62764,nan,nan,0.63485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6579,0.66222,nan,nan,nan,nan,nan,nan,0.6651100000000001,nan,nan,nan,nan,0.6593399999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.41583000000000003,0.41295,nan,0.41295,0.41295,nan,nan,nan,nan,nan,nan,0.41295,nan,nan,0.41439,nan,nan,nan,nan,nan,nan,nan,nan,-1.2498,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.2498,nan
