1.0,-1.1482,-1.1503,nan,nan,-1.1482,nan,nan,-1.1482,-1.1482,nan,nan,-1.1503,nan,nan,nan,nan,nan,nan,nan,-1.1503,nan,nan,nan,0.46728000000000003,nan,0.14203,nan,-0.028129,nan,nan,-0.16167,nan,nan,nan,nan,-1.1482,nan,nan,-1.1482,-1.1482,nan,-1.1482,nan,nan,-1.1503,-1.1482,-1.1503,-1.1503,nan,nan,nan,nan,nan,nan,0.8851399999999999,nan,nan,0.94976,0.9626899999999999,0.96915,nan,0.9777600000000001,nan,nan,0.96915,nan,0.9648399999999999,nan,nan,nan,0.93253,0.9303799999999999,0.92822,0.9260700000000001,0.9239200000000001,0.91961,nan,nan,nan,nan,nan,nan,nan,nan,0.90884,0.9066799999999999,nan,0.90453,0.90453,nan,nan,0.90453,0.9066799999999999,0.90453,0.90884,nan,nan,nan,nan,0.90453,0.90238,0.90453,0.90884,nan,nan,0.93684,0.9562200000000001,nan,0.9885299999999999,nan,nan,0.9626899999999999,nan,0.94976,nan,nan,nan,nan,0.93899,nan,0.93899,nan,0.93899,nan,0.9346899999999999,nan,nan,-1.1439,nan,nan,nan,-1.1482,nan,nan,-1.1482,-1.1503,-1.1525,-1.1546,nan,nan,nan,nan,nan,nan,nan,nan,-1.1740000000000002,nan,nan,-1.1805,-1.1826,nan
1.0,-1.6023,nan,nan,nan,-1.6994,nan,nan,-1.7037,nan,-1.7037,nan,-0.97696,nan,0.94614,1.4444,1.5272,1.6229,nan,nan,1.7185,nan,1.787,nan,nan,1.7185,nan,nan,1.7142,1.7185,nan,1.7228,1.7228,nan,1.7185,1.6,-1.3467,nan,nan,-1.6665,nan,-1.6851,-1.6894,-1.6937,nan,nan,-0.56579,nan,nan,0.22515,nan,nan,0.27941,0.27084,0.26513000000000003,nan,nan,nan,nan,nan,nan,nan,nan,0.27512,nan,nan,nan,0.28369,nan,0.27941,nan,0.27941,0.27941,0.27941,0.27941,nan,nan,0.27941,nan,0.27941,nan,0.27941,0.27512,0.27512,nan,nan,0.27512,0.27512,0.27512,nan,0.27512,0.27512,nan,nan,0.27512,0.27512,0.27512,nan,0.27512,nan,nan,0.27512,nan,0.27512,0.27512,nan,nan,0.28369,nan,nan,0.27941,0.28369,0.28369,0.28369,nan,nan,nan,0.27512,nan,nan,nan,nan,0.27512,nan,nan,nan,nan,0.27512,0.27941,0.27512,0.27512,-1.0141,nan,-1.1454,-1.1454,-1.1454,nan,nan,-1.1454,-1.1454,-1.1454,nan,nan,nan,nan,nan,-1.1454,nan,-1.1454,-1.1454,nan,nan,nan
1.0,1.0846,nan,1.0846,nan,1.0653,nan,1.0653,1.0653,nan,nan,nan,1.0846,nan,1.0846,nan,nan,nan,nan,nan,nan,nan,0.19752999999999998,0.25538,0.29395,nan,0.3518,nan,nan,0.39037,0.40966,0.40966,1.0653,1.0846,nan,1.0846,nan,1.0846,nan,1.0653,1.0653,nan,nan,nan,1.0653,nan,nan,1.0653,1.0653,-0.20743000000000003,nan,-0.9209299999999999,nan,-0.9402200000000001,-0.9402200000000001,-0.9595,nan,nan,nan,nan,nan,-0.9980700000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0559,nan,nan,nan,nan,-1.0559,nan,nan,-1.0559,nan,nan,nan,nan,nan,-1.0752,-1.0752,nan,nan,-1.0752,nan,nan,nan,nan,-1.0559,nan,-1.0559,nan,nan,nan,nan,-0.9595,-0.9595,nan,-0.9595,-0.9595,nan,nan,nan,nan,-0.9787799999999999,nan,nan,-0.9595,-0.9787799999999999,nan,nan,nan,-0.9787799999999999,nan,1.046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0653,1.0653,nan,nan,1.0653,nan,1.0653,nan,nan,nan,nan,1.0653,nan,1.0653,1.0653,nan,nan,nan,1.0653
1.0,0.36269,0.36269,nan,0.39332,nan,nan,nan,0.36269,0.36269,0.36269,nan,nan,0.39332,0.36269,nan,nan,0.36269,0.36269,0.36269,nan,nan,0.36269,nan,-0.40299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36269,0.30143000000000003,nan,nan,0.39332,nan,nan,nan,nan,nan,-0.28048,-0.28048,-0.34173000000000003,-0.34173000000000003,nan,nan,nan,nan,-0.34173000000000003,-0.34173000000000003,-0.34173000000000003,nan,nan,-0.34173000000000003,-0.34173000000000003,nan,-0.37235999999999997,nan,-0.34173000000000003,nan,nan,-0.34173000000000003,nan,-0.34173000000000003,nan,-0.34173000000000003,nan,nan,-0.34173000000000003,-0.34173000000000003,nan,nan,-0.34173000000000003,nan,-0.34173000000000003,-0.34173000000000003,nan,-0.34173000000000003,-0.34173000000000003,-0.34173000000000003,nan,nan,nan,nan,nan,nan,nan,-0.34173000000000003,nan,nan,nan,nan,-0.34173000000000003,nan,nan,-0.37235999999999997,nan,nan,nan,nan,-0.40299,nan,-0.37235999999999997,nan,-0.34173000000000003,nan,nan,-0.37235999999999997,nan,nan,-0.40299,nan,nan,nan,nan,nan,-0.37235999999999997,-0.40299,nan,-0.40299,nan,nan,0.39332,nan,nan,nan,nan,nan,nan,nan,0.39332,0.39332,nan,nan
1.0,-1.0945,-1.0945,-1.0945,nan,nan,nan,nan,-1.0945,-1.0945,-1.0967,-1.0967,nan,-1.0967,nan,-1.0967,-1.0967,nan,nan,nan,nan,nan,nan,nan,0.6081300000000001,0.45353999999999994,nan,nan,nan,nan,nan,nan,0.051621,-0.93773,nan,-1.0945,-1.0945,nan,nan,nan,nan,nan,nan,nan,-1.0967,nan,nan,-1.0967,nan,-1.0967,-1.0967,nan,0.33208000000000004,nan,nan,nan,nan,0.96809,nan,0.99018,0.9990100000000001,nan,1.0012,nan,nan,nan,nan,0.96809,0.96809,0.9658899999999999,nan,0.95926,nan,nan,nan,0.9548399999999999,nan,nan,nan,nan,0.94601,nan,nan,nan,0.93055,nan,nan,nan,0.92614,0.9283399999999999,nan,0.93055,nan,0.9371799999999999,nan,0.9371799999999999,nan,nan,nan,0.94601,nan,0.95705,nan,1.0189,1.0608,1.0498,nan,1.0388,1.0299,1.0299,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0012,0.99459,nan,0.9857600000000001,-0.7963899999999999,-1.0945,nan,nan,-1.0945,-1.0967,nan,-1.0967,nan,nan,-1.0967,nan,nan,nan,nan,-1.0967,nan,-1.0967,nan,nan,nan,-1.0967,-1.0967,-1.0967,nan,nan,nan,-1.0967,-1.0967,nan
1.0,-1.1038,-1.1038,nan,nan,nan,nan,-1.1038,-1.1038,nan,nan,-1.1038,-1.1038,-1.1059,nan,nan,nan,-1.1038,nan,nan,nan,nan,nan,nan,0.74097,0.5128,0.304,0.18345999999999998,nan,nan,nan,nan,-0.11574000000000001,nan,-0.17171,nan,nan,nan,nan,-1.1038,-1.1038,nan,-1.1038,-1.1038,-1.1038,-1.1038,nan,nan,-1.1059,nan,-1.1038,nan,-1.1038,nan,nan,0.84429,0.8981100000000001,0.92609,nan,nan,0.97775,nan,nan,nan,nan,1.0036,0.99928,nan,nan,nan,0.99067,nan,0.9799,nan,nan,nan,0.96914,nan,0.96268,nan,0.9605299999999999,nan,0.9583799999999999,0.9562299999999999,nan,nan,0.9583799999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9562299999999999,nan,0.9583799999999999,nan,0.96914,0.97129,0.96699,0.97345,nan,nan,nan,nan,nan,1.0445,1.0316,1.0251,nan,1.01,0.99928,nan,0.99497,nan,nan,nan,nan,nan,nan,0.98636,0.98636,nan,nan,nan,nan,nan,-1.1038,nan,-1.1038,nan,nan,nan,-1.1038,nan,nan,nan,nan,-1.1038,nan,-1.1038,-1.1038,-1.1038,-1.1038,-1.1038,-1.1038,nan,nan,-1.1038,-1.1038
1.0,0.42502,nan,nan,0.42502,0.42502,nan,nan,0.42502,nan,nan,nan,nan,nan,0.42502,nan,nan,0.42502,nan,nan,nan,0.42502,nan,-0.51081,nan,nan,nan,nan,-0.51081,nan,nan,-0.51081,nan,nan,nan,0.45621999999999996,nan,0.42502,0.42502,0.42502,0.42502,0.42502,nan,0.42502,nan,0.42502,nan,0.42502,nan,0.33144,0.39383,0.45621999999999996,nan,nan,nan,-0.35483000000000003,-0.47961000000000004,-0.47961000000000004,-0.41722,-0.38603000000000004,nan,-0.44842,nan,nan,nan,nan,nan,nan,nan,-0.47961000000000004,-0.51081,-0.51081,-0.51081,nan,nan,nan,nan,nan,-0.44842,-0.47961000000000004,nan,nan,-0.47961000000000004,-0.47961000000000004,nan,nan,nan,-0.47961000000000004,nan,nan,nan,nan,nan,nan,-0.47961000000000004,nan,nan,-0.44842,nan,nan,-0.44842,-0.44842,-0.44842,-0.44842,-0.44842,nan,-0.47961000000000004,-0.47961000000000004,nan,nan,nan,nan,-0.47961000000000004,-0.47961000000000004,nan,-0.51081,nan,nan,-0.51081,nan,nan,-0.51081,nan,-0.542,nan,-0.51081,nan,-0.542,nan,nan,0.42502,nan,nan,0.42502,nan,0.42502,nan,nan,0.42502,0.42502,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.42502,nan,nan,nan
1.0,1.0593,1.0593,nan,1.0593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0593,nan,1.0593,-0.18541,nan,nan,nan,0.48338000000000003,0.52054,0.5391199999999999,nan,0.55769,nan,nan,nan,nan,nan,nan,1.0593,nan,nan,nan,1.0779,1.0593,1.0779,1.0779,nan,nan,1.0593,nan,nan,nan,nan,-0.1111,-0.79847,-0.83562,-0.94709,-0.96567,-0.96567,-0.98424,-0.98424,nan,nan,nan,nan,nan,-0.98424,nan,-1.0028,-1.0028,nan,-1.0214,nan,nan,nan,-1.0214,nan,nan,nan,-1.04,-1.04,-1.04,-1.0586,nan,nan,nan,-1.0586,nan,-1.0586,-1.0586,nan,nan,nan,nan,-1.0586,-1.0586,nan,-1.0586,nan,-1.0586,nan,-1.0586,nan,-1.0586,nan,-1.0771,nan,nan,-0.98424,nan,nan,nan,nan,-0.94709,-0.9285100000000001,nan,nan,-0.94709,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.9285100000000001,nan,nan,1.0593,nan,1.0593,nan,nan,nan,nan,nan,1.0779,1.0779,1.0779,nan,1.0779,1.0779,nan,1.0779,nan,nan,nan,nan,1.0779,nan,nan,nan,nan,nan
1.0,1.1329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1527,1.1527,1.1527,nan,nan,1.1527,nan,-0.31366,nan,nan,0.6572899999999999,nan,0.7167399999999999,0.73656,nan,nan,nan,nan,nan,0.7959999999999999,nan,1.1527,1.1527,nan,1.1527,1.1527,1.1527,nan,1.1527,1.1527,1.1527,nan,nan,nan,nan,1.1329,nan,1.1527,1.1329,nan,nan,nan,-0.8883,-0.8883,-0.90812,nan,nan,nan,-0.94775,nan,nan,-0.94775,nan,nan,nan,-0.9675600000000001,nan,nan,-0.9873799999999999,nan,-0.9873799999999999,nan,-0.9873799999999999,nan,nan,nan,nan,-0.9873799999999999,nan,-0.9873799999999999,-0.9873799999999999,nan,nan,nan,nan,nan,-0.9873799999999999,-1.0072,-1.0072,nan,nan,nan,nan,nan,-1.0072,nan,nan,nan,nan,nan,-1.0072,nan,-1.0072,-1.0072,nan,-0.9873799999999999,-0.9675600000000001,-0.90812,nan,-0.84867,nan,nan,nan,-0.80904,nan,-0.80904,nan,nan,nan,-0.80904,-0.78922,-0.78922,-0.78922,-0.78922,nan,-0.78922,nan,-0.78922,nan,nan,nan,nan,1.1329,nan,nan,1.1527,nan,nan,nan,1.1329,nan,nan,nan,nan,1.1329,1.1329,nan,nan,nan,1.1329,1.1329
1.0,-1.2498,nan,-1.2498,-1.2498,nan,nan,-1.2498,-1.2498,nan,-1.2498,-1.2498,nan,nan,nan,-1.2498,nan,nan,nan,-1.2498,nan,-1.2498,1.6982,nan,nan,nan,1.6982,1.6982,1.6982,nan,nan,nan,nan,nan,1.6982,-1.2023,nan,-1.2498,nan,-1.2498,nan,nan,-1.2498,nan,nan,-1.2498,-1.2498,nan,-1.2498,nan,nan,-1.2513,-0.44871000000000005,0.31785,nan,nan,0.54695,0.55128,nan,nan,0.57145,nan,nan,0.5887399999999999,nan,nan,nan,0.6060300000000001,nan,0.6146699999999999,nan,nan,nan,nan,nan,nan,0.62764,nan,nan,0.63485,0.63773,nan,nan,0.64349,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.65646,0.6579,0.66222,nan,nan,0.66222,nan,nan,nan,0.6651100000000001,0.66222,nan,0.6579,nan,0.6593399999999999,nan,nan,nan,nan,nan,nan,nan,0.44897,0.42591999999999997,0.41583000000000003,0.41295,nan,0.41295,0.41295,nan,nan,nan,nan,0.41151000000000004,nan,0.41295,nan,nan,0.41439,nan,nan,nan,nan,nan,nan,nan,nan,-1.2498,-1.2498,nan,nan,nan,-1.2498,nan,nan,-1.2498,nan,-1.2498,nan
