1.0,-0.21603000000000003,-0.19375,-0.18817,-0.15475,nan,nan,-0.16032000000000002,-0.19932,nan,nan,nan,-0.20489000000000002,-0.14918,nan,nan,nan,nan,-0.24945,-0.19932,nan,nan,nan,-0.17146,nan,-0.20489000000000002,nan,-0.14361,nan,nan,nan,nan,nan,0.034652999999999996,nan,nan,nan,nan,nan,-0.28288,nan,nan,-0.25501999999999997,nan,nan,-0.2216,nan,nan,-0.17703,-0.14918,nan,1.3103,3.2601,nan,-3.3356,nan,-4.6949,nan,nan,nan,-0.26059,nan,nan,-0.0043419,nan,nan,0.06250599999999999,0.12378,nan,0.21849000000000002,0.26861999999999997,nan,0.29648,nan,0.6028600000000001,nan,nan,1.1209,nan,nan,nan,2.1627,nan,nan,nan,nan,1.6557,nan,nan,0.39675,nan,nan,nan,nan,nan,0.0012288,nan,nan,nan,0.073648,0.084789,nan,nan,0.11821,0.079218,nan,nan,-0.0043419,nan,-0.048907,nan,nan,nan,-0.15475,nan,nan,nan,-0.17146,nan,-0.19932,nan,nan,nan,-0.27731,-0.26616,nan,nan,-0.26616,-0.28845,-0.29402,nan,nan,nan,-0.24388,-0.29959,nan,-0.29402
1.0,0.0099134,nan,nan,nan,nan,0.0099134,-0.021440999999999998,nan,nan,nan,nan,nan,-0.013602000000000001,-0.07631,nan,-0.12334,-0.084149,-0.068472,nan,nan,-0.060633000000000006,-0.12334,nan,nan,nan,nan,-0.099826,nan,nan,nan,nan,nan,nan,0.2921,nan,0.11965,nan,nan,nan,-0.19389,-0.27226999999999996,-0.24092,nan,-0.30363,nan,nan,-0.1547,nan,nan,nan,nan,nan,0.9191799999999999,-4.9362,nan,-4.3326,-2.42,-1.0718,nan,nan,nan,nan,nan,nan,-0.005763600000000001,-0.044956,nan,nan,0.06478300000000001,nan,0.15884,nan,nan,nan,nan,0.67619,nan,0.8799899999999999,1.1308,nan,nan,1.1543,nan,nan,0.76241,0.55077,0.36265,nan,nan,nan,nan,0.033429,0.049106,nan,nan,0.096137,0.096137,0.11965,0.14317,nan,nan,0.072621,0.19804000000000002,nan,0.10397999999999999,nan,-0.013602000000000001,0.0099134,nan,-0.013602000000000001,-0.021440999999999998,nan,nan,-0.14686,nan,0.033429,-0.060633000000000006,nan,nan,0.0020749,-0.068472,nan,-0.029279000000000003,nan,-0.052795,-0.037118,nan,nan,-0.044956,nan,nan,0.0020749,nan,nan,nan,nan
1.0,0.07303899999999999,0.032244999999999996,0.040404,0.048563,0.032244999999999996,0.052641999999999994,nan,nan,nan,nan,nan,-0.008548700000000001,nan,nan,-0.008548700000000001,nan,nan,-0.045263,nan,-0.057501,-0.061581,nan,-0.09013600000000001,-0.057501,nan,nan,nan,nan,nan,nan,-0.09829500000000001,-0.09829500000000001,nan,nan,0.048563,nan,nan,nan,nan,nan,-0.18804,-0.21252,-0.18804,-0.26555,-0.26555,nan,nan,nan,nan,-0.27371,nan,-0.18804,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.37161,nan,nan,nan,nan,0.0036894,0.048563,nan,nan,0.18725999999999998,0.22805999999999998,nan,0.34636,nan,nan,nan,0.8154899999999999,nan,nan,nan,nan,nan,nan,nan,2.9653,2.847,2.4513,nan,nan,nan,nan,nan,-0.033025,-0.11460999999999999,nan,-0.16357,nan,nan,-0.13093,nan,-0.08605700000000001,-0.10645,nan,nan,nan,-0.09829500000000001,nan,nan,nan,nan,nan,nan,nan,-0.27779,-0.26963000000000004,nan,nan,nan,nan,nan,nan,nan,-0.3553,nan,-0.3553,nan,-0.37161,nan,nan,-0.38793,nan,nan,-0.38793,nan,nan
2.0,1.9088,nan,nan,nan,nan,0.3502,nan,0.33143,0.37835,nan,nan,0.29389,nan,0.31266,0.3502,nan,0.30327,nan,nan,0.20004,nan,nan,nan,0.25635,nan,0.18127000000000001,0.22819,nan,0.18127000000000001,nan,nan,nan,0.1625,nan,nan,0.05927,0.3502,nan,nan,nan,-0.12842,nan,nan,nan,nan,-0.015808000000000003,0.012347,nan,nan,nan,nan,nan,nan,0.0029618,0.021731,nan,0.4722,-3.4037,nan,nan,-4.2483,nan,-1.5549,nan,-0.18473,nan,nan,nan,nan,0.12495999999999999,nan,nan,nan,nan,nan,0.2845,nan,nan,nan,nan,nan,1.0447,nan,1.3637,nan,nan,1.3731,nan,nan,nan,0.20004,nan,nan,0.0029618,0.05927,-0.072116,nan,nan,nan,nan,-0.043962,nan,nan,nan,nan,0.021731,0.11558,nan,nan,-0.072116,nan,-0.10027,nan,-0.034577,0.049885000000000006,-0.12842,0.021731,nan,nan,nan,nan,nan,-0.09088500000000001,nan,nan,-0.10027,nan,nan,0.021731,nan,nan,0.33143,nan,nan,nan,nan
2.0,-0.48046000000000005,-0.47018000000000004,nan,-0.42904,-0.42904,-0.44961,-0.37761999999999996,-0.31592,nan,-0.31592,nan,-0.33649,-0.33649,nan,-0.28507,-0.28507,nan,nan,-0.21308000000000002,-0.21308000000000002,nan,nan,-0.13080999999999998,nan,-0.07939600000000001,nan,nan,nan,nan,0.033725,0.044008,nan,nan,0.28053,0.28053,nan,nan,nan,nan,nan,nan,0.19826,0.15713,0.14685,nan,0.21883000000000002,nan,nan,nan,0.33195,0.8872700000000001,1.4015,-2.6195,-5.4681,nan,-3.9358,nan,-1.2929,nan,0.15713,0.32166999999999996,0.45536000000000004,nan,0.5170600000000001,nan,0.55819,nan,nan,0.6199,nan,nan,0.7433,0.805,0.90784,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0621,nan,nan,nan,nan,nan,nan,nan,nan,0.13656,nan,0.22910999999999998,nan,nan,nan,0.15713,nan,nan,nan,nan,0.12628,nan,nan,nan,0.044008,0.05429199999999999,nan,nan,nan,0.0028734000000000003,-0.038261,nan,-0.07939600000000001,nan,-0.08968,-0.099964,nan,nan,nan,nan,-0.11025,nan,0.12628,-0.11025,nan,nan,-0.40847,-0.5833,-0.51131,nan,-0.36734,nan,-0.36734
1.0,0.33531,nan,0.29816,nan,nan,nan,0.24243,0.26100999999999996,0.15884,nan,nan,0.21456999999999998,0.23314000000000001,0.15884,0.21456999999999998,0.20528000000000002,nan,0.22386,nan,nan,nan,nan,nan,0.14027,nan,nan,nan,nan,nan,0.08454400000000001,nan,0.065969,0.19599,0.31673,nan,0.27958,nan,nan,nan,nan,nan,nan,nan,nan,-0.10121000000000001,nan,nan,nan,-0.026907,0.00095607,nan,0.30745,1.2734,-1.9216,nan,-6.0545,-4.1413,-2.5531,nan,nan,-0.15693,nan,nan,nan,nan,nan,nan,0.21456999999999998,0.21456999999999998,nan,0.32602,nan,nan,0.38175,nan,nan,0.66037,nan,0.9390000000000001,1.1619,nan,1.6449,nan,2.0814,2.2485,nan,1.9049,1.422,nan,0.4932,nan,0.056680999999999995,nan,nan,nan,nan,-0.20337,nan,nan,nan,nan,nan,-0.073344,-0.064057,-0.064057,-0.11978,nan,nan,nan,-0.15693,-0.19408,-0.15693,nan,nan,nan,nan,nan,nan,nan,-0.23123000000000002,nan,-0.28696,nan,nan,nan,-0.2591,nan,nan,-0.3334,-0.35197,-0.32411,-0.31482,nan,nan,-0.37983,nan
2.0,0.24689,nan,0.27225,nan,nan,nan,nan,nan,0.18603,nan,nan,0.10997,nan,nan,nan,nan,0.12517999999999999,nan,nan,0.084609,0.018682,0.013609999999999999,0.05418099999999999,nan,nan,nan,0.044038,nan,nan,nan,0.24181999999999998,0.25196,nan,nan,nan,nan,-0.062459,nan,nan,-0.15880999999999998,nan,-0.19938,nan,nan,-0.17403,nan,nan,0.11504,1.6161,3.8069,1.9609999999999999,nan,-6.3915,-5.4076,-3.4146,nan,nan,nan,-0.2501,nan,nan,nan,nan,nan,nan,nan,nan,0.14039000000000001,nan,nan,0.52581,nan,0.94166,1.1648,1.3524,1.4741,nan,1.5705,nan,nan,0.8503799999999999,0.5917399999999999,nan,0.21645999999999999,nan,nan,nan,nan,nan,-0.011746,-0.021889,nan,0.018682,0.0085392,nan,0.033895999999999996,0.023753,nan,nan,nan,nan,nan,nan,nan,-0.06752999999999999,nan,nan,nan,nan,nan,nan,-0.1081,-0.12839,nan,nan,-0.12839,-0.1081,-0.15880999999999998,nan,nan,nan,nan,0.0085392,0.059252,nan,0.12011,nan,nan,nan,nan,nan,nan,-0.33124000000000003,-0.33124000000000003,nan,nan
2.0,-0.53259,-0.48285,nan,-0.48285,-0.45798,-0.47456000000000004,-0.43311000000000005,nan,nan,-0.4414,-0.4414,-0.42482,nan,-0.42482,-0.42482,-0.44969,-0.40824,nan,nan,nan,nan,nan,-0.40824,nan,-0.40824,nan,nan,nan,-0.35020999999999997,-0.40824,nan,-0.39166,nan,-0.22585,nan,nan,nan,nan,nan,-0.64866,nan,nan,nan,nan,nan,-0.3585,nan,nan,nan,nan,nan,-0.28388,nan,nan,-1.0051,nan,nan,nan,nan,nan,nan,-0.49113999999999997,nan,nan,-0.0020116,0.022859,0.097472,0.13063,nan,0.18867,nan,nan,nan,nan,nan,0.52028,nan,0.79386,0.96796,nan,nan,nan,1.6395,nan,nan,nan,nan,nan,nan,0.35447,nan,nan,nan,nan,nan,0.33789,nan,0.36275999999999997,nan,nan,0.43738,0.45396000000000003,0.46225,nan,0.57002,0.53686,0.54515,0.57831,nan,nan,nan,nan,nan,nan,0.61147,0.66951,nan,nan,nan,nan,nan,nan,0.71096,nan,0.64463,0.69438,0.76899,nan,0.8436,0.9513799999999999,0.9928299999999999,0.83531,nan,nan,0.57831,nan
1.0,0.1623,nan,nan,nan,nan,0.11188,nan,0.14549,nan,nan,0.10067999999999999,nan,0.07826699999999999,0.033449,nan,nan,0.027847000000000004,0.044653,nan,0.016641999999999997,0.011040000000000001,nan,0.022244,nan,0.033449,0.055858000000000005,nan,nan,nan,nan,nan,nan,nan,nan,0.095074,nan,0.1623,nan,0.30796,nan,nan,nan,-0.19624,nan,-0.25787,nan,-0.22426,nan,nan,nan,-0.21305,nan,nan,nan,1.0979,3.1203,1.0531,-3.2495,nan,-4.9694,-2.9246,nan,nan,-0.27468000000000004,nan,nan,-0.044982999999999995,nan,0.055858000000000005,nan,0.039051,0.072665,nan,nan,0.26314,nan,nan,nan,0.59368,nan,nan,nan,nan,1.7926,nan,nan,nan,2.1567,nan,1.5741,1.0923,0.6833100000000001,nan,0.11748,-0.028176,nan,nan,-0.12340999999999999,nan,nan,nan,-0.10661,nan,-0.067392,-0.022574,nan,nan,-0.050585000000000005,nan,-0.12340999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.36991999999999997,nan,nan,nan,nan,-0.35311,nan,nan,-0.44273999999999997,nan,-0.42594,nan,nan,nan
2.0,0.21070999999999998,0.23165999999999998,nan,nan,0.24736999999999998,nan,0.22641999999999998,0.21595,nan,nan,0.15312,0.16882,nan,nan,0.11646,nan,nan,nan,nan,0.090284,nan,nan,nan,0.069339,nan,nan,0.058866999999999996,0.074576,nan,nan,nan,nan,0.30496,0.34685,nan,0.19501,0.05363099999999999,nan,nan,-0.0039656,-0.10869000000000001,nan,-0.087743,-0.066798,-0.087743,nan,-0.030146,nan,nan,0.68196,nan,nan,-0.077271,nan,nan,nan,-2.6848,-1.1611,nan,-0.28670999999999996,nan,nan,nan,nan,0.016978999999999998,0.069339,nan,nan,nan,0.29449000000000003,nan,nan,nan,0.85475,1.0642,1.2632,nan,nan,nan,nan,nan,1.0014,nan,nan,0.26831,nan,nan,0.0065066,nan,-0.030146,nan,-0.051089999999999997,-0.061562,nan,-0.040618,nan,0.032687,0.048395,0.022215000000000002,nan,nan,nan,nan,nan,nan,-0.15058,nan,nan,nan,nan,-0.19246,nan,nan,nan,nan,nan,-0.20294,nan,nan,-0.24481999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.032687,nan,nan,nan,nan,-0.40191,nan
